L2_orth,L2_ipa,L2_gloss,L2_etym
b'g,,garden,
blnj,,rice,
bpl,,tiger.,
bplk',,beaver.,
bwm,,"earth, land, country",
bwt',,"Buddha, idol, Āyātgār i Žāmāspīk (VIII;51), cited in",
bywl,,"myriad, ten thousand, bywl spʾh ― bēwar spāh ― an army",
bʾg,,"garden, orchard",
bʾlk',,"mount, horse; steed",
clp,,"mild, gentle, fatty, oily",
cndl,,sandalwood,
cwpkʾn',,"polo-stick, polo",
cynʾl,,oriental plane tree,
dlgwš,,"poor, needy, Mēnōg ī Xrad, chap. 57.22, cited in [1],",
dlgwš,,one who lives in holy indigence,
dywʾl,,wall,
dywʾn',,"archive, collected writings",
dštʾn',,menstruation,
dštʾn',,menstruous,
dštʾnstʾn',,secluded place for menstruous women,
gwhl,,"substance, essence, nature, Wizīdagīhā ī Zādspram,",
gwl,,flower,*vr̥da-
gwlg,,wolf,
gwnd,,"army, troop, group, gathering",corps
gwnd,,testicle,corps
gwnd,,testicle,corps
gwptn',,"to say, speak",
hcʾl,,thousand,
hlbwc,,oryx,
HLYA,,vinegar,
hm,,"same, similar",
hndwk',,an Indian,
hndwk'ʾn,,"India, Hindustan",
hwm,,(Zoroastrianism) haoma,
hwʾb,,sleep,
hwʾstn',,"to seek, to want, to desire, to attract, to acquire",
hylpt',,"herbad, teacher-priest",
hyn',,"army, hostile army, demon",
hʾn',,"house, dwelling",
khlpʾd,,amber,
KHMA,,flour,
kltk',,"division, section, portion",
ktkhwtʿy,,householder,
kwšk',,"pavillion, palace",
kywʾn',,(astronomy) Saturn,
kyš,/keːʃ/,"dogma, faith (especially non-Mazdean)",
kʾkwm,,stoat,
kʾlwʾn',,"military column, caravan",
-kʾn',,This term needs a translation to English. Please help,
kʾtk',,"game, joke",
LBA,,"large, big, great",
LHMA,,"(Book Pahlavi) bread, (Book Pahlavi) food",
lng,,color,
lwc,,day,𐎼𐎢𐎨
lwšn',,bright,
lškl,,army,
mtr',,"sun, love, friendship",
mtr',,Mithra,
myh,/meːx/,"peg, nail",
myhn',/meːhan/,home,
nmk',,(Book Pahlavi) salt,
nywʾlthšyl,,"backgammon, 226-651, Kārnāmag ī Ardaxšēr ī Pābagān",
nyšʾn',,"mark, sign.",
nzd,,near,
nʾd,,"reed, cane, tube, flute, clarion, pole, perch (10 feet)",
nʾn',,Alternative form of LHMA,
pcyn',,(Book Pahlavi) copy,
pgtʾmbl,,prophet,
plwʾnk',,"(Book Pahlavi) guide, leader",
plʾhwklt,,(Iranian mythology) the cosmic ocean,
pmbk',,"(Book Pahlavi) cotton, Greater Bundahišn ",
pndk',,(Book Pahlavi) hazelnut,
pnyl,,(Book Pahlavi) cheese,
pnʾh,,protector,
pstk',,(Book Pahlavi) pistachio nut,
-pt',,"lord, master",
pyl,,"elephant, (chess) bishop",
pʾtzhl,,"bezoar, antidote",
slt',,cold,
smwl,,sable (marten),соболь
sng,,"stone, rock",
spyt',,white,
spʿh,,army,
-stʾn',,"makes nouns of places, ʾswlstʾn' ― Asōrestān ― Assyria,",
synmwlw,/seːnmuɾw/,"(Iranian mythology) Senmurw, Simurgh, Wizīdagīhā-i",
tn',,"body, self.",
tšt',,bowl,
tʾcyk',,Arab,
tʾcyk',,Arab,
tʾcyk',,"swift, fast",
tʾht',,throne,
tʾp̄k',,frying pan,
wn',,"veena, lute",
wndʾtn',,"to find, obtain",
wnpšk',,violet (flower),*van-
wymʾlstʾn,,"hospital, bimaristan",
wʾčʾlkʾn',,merchant,
ywc,,cheetah,
yʾknd,,ruby,
yẕdʾn',,"Gods, spirits",
zndyk',,Manichaean,
zndyk',,Manichaean,
zyh,,bowstring,
zynʾp̄cʾl,,horse-armor,
zʾhl,,poison,
šh,,Alternative form of 𐭬𐭫𐭪𐭠‎ (mlkʾ),
šhdʾnk',,hempseed,
škl,,sugar,
ŠM,,"name, PWN ŠM Y yzdʾn' ― pad nām ī yazdān ― in the name",
ŠNT,,"year, Wizīdagīhā ī Zādspram, chapter 3, line 28, PWN",
šnwhl,,"gratitude, contentment",
ʾ-,/a/,"A privative prefix: un-, -less",
ʾhlmn',,"(Book Pahlavi, Zoroastrianism) Ahriman, Angra Mainyu,",
ʾlmʾs,,"steel, diamond",
ʾmbl,,ambergris,
ʾmyc,,a certain dish containing game meat,
ʾncyl,,fig,
ʾnʾhyt',,"immaculate, pure",
ʾnʾhyt',,"(Iranian mythology) Anahita, (astronomy, astrology)",
ʾp̄,,water,
ʾp̄spwltn',,"(Book Pahlavi) to commit, entrust, consign",
ʾp̄ʾt',,populous,
ʾslwn',,(religion) a member of the priestly class,
ʾsplys,,racecourse,
ʾswbʾl,,"horseman, rider",
ʾtwrgʾs,,fire altar,
ʾwd,,and,
ʾwlyšlym,,Jerusalem,
