L2_orth,L2_ipa,L2_gloss,L2_etym
abecher,,to feed to a baby,
aèv,,water,
anné,,year,
anoet,,today,
ardiylh,,clay,
ardriylh,,clay,
arziylh,,clay,
astour,,now,
attencheil,,dam on a stream,
avein',,(agriculture) oats,
aveir,[a.vaɛ̯(r)],"To have, J'ae béen treiz charett !, I have at least",
avètt,/avɛt/,bee,
badi,,cherry,
badisier,,cherry tree,
badiy,,cherry,
baire,,"(transitive, intransitive) to drink",
bavou,,wet; drooling; dripping,
becheil,,mouthful,
bedaou,,sexton,
belocz,,sloe (fruit),
Bertaèyn,,Brittany,
berton,,Breton language,
betunae,,to smoke (tobacco),
beugner,,"to soak, drench, wet",
beurgasser,,"to belch, burp",
bidjin,,earthworm,
bilhèteriy,,ticket office,
biq,,female goat,
biter,,to touch,
bol,,bowl,
bórlott,,European robin,
boueil,,wood,
bouéner,,to butt,
bouffi,,pig bladder,
bouillon,,mud,
bouillounou,,muddy,
boula,,birch,
boulangier,,baker,
bounhoum',,"fellow, chap",
bourder,,"to get bogged down, stuck, be unable to move forward",
brancidjeule,,seesaw,
brancidjeuler,,to be off balance,
brav'ment,,"much, very much, a lot",
breur',,"to cry, weep",
bro,,thorn,
brunder,,"to buzz, drone",
caeut',,hazel tree,
caleuf',,snake,
carter,,(transitive) to fold (laundry),
chaeir,[ʃaɛ̯(r)],"To fall, Il a chaeü danz l'aev., He fell in the water.",
chaérn,,meat,
chaérr,,chair,
chair,,"to fall, to crash, Une avion san liméro qu'est chaite",
chandelle,,light,
chapai,,hat,
chapèu,,hat,
châtain,,sweet chestnut,
chatouillou,,ticklish,
cheir,,to fall,
ch'fa,,horse,
cit,,cider,
co,,"rooster, cockerel, cock",
coeudr,[kød(r)],"To grab, pick, gather, Je coeu lez flórs pór ma bonn",
con-,[kɔ̃],con- (1),
côteu,,with,
coutiaou,,knife,
c'ti-ci,,this one,
c'ti-la,,that one,
débarbouiller,,(reflexive) to wash oneself,
déjun,,breakfast,
deripette,,diarrhea,
desort,,exit,
déveiller,,"To wake up, Va faillair se déveiller !, We have to",
d'vantieur',,apron,
émonder,,to prune,
ensaùver,,"(takes a reflexive pronoun) to escape, run away, I",
escoll,,school,
esteill,,star,
estr,[ɛt(r)],"To be, Je som béen aeüróz de vóz veir Dam !, We are",
étchuro,,"squirrel, Synonyms: chat-de-boéz, chat d'étchuro",
ête,,"To be, Je sons eürous de vous vair Dame !, We are happy",
étr,,"To be, Je sons ourous d'os vair !We are happy to see",
èv,,water,
faerr,[faɛ̯r],"To do, make, Je faezom unn tartt pór vóz-autr., We",
faeu,,beech,
faeugieur',,fern,
faillair,,"To be necessary, Va faillair se déveiller !, We have",
faoucher,,"to mow, reap",
faouchou,,harvester (one who harvests),
feirr,,"fair, artisanal marketplace",
feléy,,angry,
fien,,"manure, dung",
fien,,"wet, moist",
fien,,"wet, moist",
fiensou,,"wet, moist",
foézilh,,rifle,
fórmaij,,cheese,
fossé,,"slope, embankment",
Foujerr,,"Fougères (a city in Ille-et-Vilaine department, France)",
fraunceiz,,French language,
fricot,,holiday meal,
frut,/fry/,fruit,
galant,,lover,
galo,,Gallo,
gésp,,wasp,
graund,,big,
Haùtt-Bertaèyn,,Upper Brittany,
iao,,"water
cri de l'iao : go get water",
iaou,,water,
irâgne,,spider,
istoèrr,,history,
jardrein,,garden,
jardreinyaer,,gardener,
jus,,manure,
laungg,,(anatomy) tongue,
limerot,,number,
lip,,lip,
Loudia,,Loudéac (a town in France),
lundi,,Monday,
maestr,[maɜ̯t(r)],Master,
maézoe,,from now on,
matineil,,morning,
morvou,,"snotty, glandered",
naïr,,black,
Naunnt,,"Nantes (the capital city of Loire-Atlantique department, France; capital city of the region of Pays de la Loire)",
net,,"completely, entirely",
ô,,with,
orier,,timetable,
ostèu,,house,
ouézai,,bird,
peirr,,pear,
pieil,,rain,
pigo,,"beak, bill (of bird)",
pitcher,,to prick,
Plóha,,Plouha (a town in France),
póeir,[pu.aɛ̯(r)],"To be able, can, Je póei estr com il vóleit qe je seij !,",
pommieu,,apple tree,
portou,,porter (person who carries luggage and related objects),
pourmener,,"(reflexive) to walk (leisurely), to go for a walk,",
préssoué,,press (device used to apply pressure to an item),
qhultûrr,,culture,
qu'reller,,to reprimand,
reconnaite,,"To recognize, Il a reconneü la sentour ès siuns de",
Resnn,,"Rennes (the capital city of Ille-et-Vilaine department, France; capital city of the region of Brittany)",
Saent-Malô,,"Saint-Malo (a city in Brittany, France)",
samdi,,Saturday,
savair,,"To know, J'arais peü savair pourqui que je les engênais",
sieude,,"to follow, Est don ben drôle, je creis qu'i vieut que",
smenn,,week,
soulai,,sun (star),
sublae,,to whistle,
tianche,,doorknob,
tié,,key,
tio,,"(agriculture) enclosure, field",
tirer,,"(transitive, agriculture) to milk (cows)",
toret,,bull,
tuer,,to turn off (the light),
uélh,,(anatomy) eye,
uhio,,to the right (used in directing horses),
user,,"(transitive, cooking) to boil down",
vair,,"To see, Disez-mai don, v'ez-ti pas veü un jiene là",
van,,(agriculture) winnowing machine,
vantiet,,maybe,
véendr,[ve̯ɛ̃d(r)],"To come, Je véeng desd Frauncz., I come from France.",
vein,,wine,
ventieil',,"maybe, perhaps",
vêpré,,Alternative form of vépreil,
vépreil,,afternoon,
vér',,to see,
verser,,"(transitive) to be overturned, knocked down",
vóleir,[vu.laɛ̯(r)],"To want, Il vieut béen estr san amein., He wants to",
voulair,,"to want, Est un ben biaù langaige vais-tu, vieut ben",
youper,,(onomatopoeia) to call neighbouring shepherds with modulated yoohoos,
