L2_orth,L2_ipa,L2_gloss,L2_etym
abo,,or,
aboś,,but,
bajan,,"storyteller, raconteur",
bakać,,"(transitive) to chide, to scold, to rebuke, Synonyms:",
bakuła,,"chatterbox, windbag (someone who talks excessively)",
bardo,,"reed, weaving comb, hill",
barg,,"rick, stack, Synonym: bróg",
barkać,,"(intransitive) to frolic, to rollick",
barzo,,very,
bidło,,batten of the loom,
biedzić,,"(reflexive) to struggle, to wrestle, Z tegom się żywotem",
biel,,"mud, swamp",
bladość,,paleness,
bleń,,henbane (Hyoscyamus niger),
blochać,,"(intransitive) to vomit, Synonyms: bluć, blwać, rzygać",
blwać,,"(intransitive) to vomit, Synonyms: blochać, rzygać",
bogatstwo,,"wealth, richness",
bojeć,,"(reflexive) to be afraid, to fear, Synonym: lękać",
borzyć,,"(transitive) to destroy, to down, to ruin, (transitive)",
Bożyc,,Son of God,
brzucho,,"abdomen, belly, Synonym: żywot",
brózda,,furrow,
bucić,,"(reflexive) to be arrogant, to vaunt, Synonyms: podnaszać",
bydlić,,"(intransitive) to dwell, to live, to reside, Synonyms:",
-ch,,Attached to truncated stems of masculine given names,
chełpa,,boastfulness,
chobot,,"tail, Synonym: ogon",
chrzept,,back,
chudoba,,"poverty, emaciated person",
chudy,,poor,
chyba,,"mistake, error, fault",
chyba,,"except, apart from, but, besides, beyond, other than",
chędogi,,"neat, tidy, clean",
cielesieństwo,,sexual intercourse,
cirzpieć,,(intransitive) to suffer,
ciąża,,"burden, pledge, penance, punishment, harness, occupation",
cora,,daughter,
czakać,,"(intransitive) to wait, Synonyms: czekać, żdać, (transitive)",
czas,,"time, (often in the plural) period",
czecheł,,"A white shirt or dress, A bath towel",
czemier,,hellebore,
czmiel,,bumblebee (Bombus),
czosać,,"(transitive) to comb, (transitive) to scratch, Synonyms:",
czrzesznia,,Alternative form of trzesznia (“sweet cherry”),
czrzewa,,"entrails, guts, innards, viscera, Synonyms: droby,",
czrześnia,,Alternative form of trzesznia (“sweet cherry”),
czrzoda,,"flock, herd",
czsnota,,"virginity, virtue",
czso,,what,
cztwarty,,fourth,
czudo,,miracle,
czysło,,number,
córa,,daughter,
darski,,"perky, dashing, rakish",
dowora,,"approach, occasion, opportunity",
dziewa,,girl,
dziewior,,Alternative form of dziewierz.,
dłóto,,chisel,
galić,,"(intransitive) to favour, Synonyms: błożyć, pobłażać,",
giża,,"ham, buttock",
ględać,,"(intransitive) to look, to look at, Synonyms: ględzieć,",
ględzieć,,"(intransitive) to look, to look at, Synonyms: ględać,",
goły,,"bare, naked, nude, Synonym: nagi, bald, Synonym: łysy",
igrzec,,"juggler, comedian, gambler, player",
inegdy,,elsewhen,
inędy,,elsewhither,
istba,,"chamber, room",
izdba,,"chamber, room",
jabło,,apple,
jaszczerzyca,,lizard,
jałochna,,heifer (young cow),
jeno,,"only, just",
jutro,,"morning, tomorrow",
jątrew,,sister-in-law (brother's wife),
jątrznica,,black pudding,
kaczma,,Alternative form of karczma.,
kalić,,"(transitive) to muddle, to soil, Synonym: komudzić",
kapia,,drop (small mass of liquid),
karczma,,"inn, tavern",
kasać,,"(transitive) to roll up, to tug up",
kazić,,"(transitive) to destroy, to devastate, to wreck, to",
kierz,,"bush, shrub, Synonyms: krzewie, krzewina, A wtore ji",
kiełp,,swan,
klwać,,"(transitive) to peck, Hyponym: zobać",
kociec,,"pen, coop",
komor,,mosquito,
kosaty,,"scythe-shaped, braided, plaited",
kostarz,,"An avid, often dishonest, dice player or cardplayer.
Synonyms: kostera, kostyra, kosternik",
kosternik,,"An avid, often dishonest, dice player or cardplayer.
Synonyms: kostarz, kostera, kostyra",
kotew,,anchor,
