L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Acehnese alphabet, called a and written in the Latin script.",
Acèh,,Aceh,
agam,,man,
Albania,,Albania (a country in Europe),
aleuhat,,Sunday,
alu,,stream (small river),
Andorra,,Andorra (a country in Europe),
aneuk,,"child (a female or male child, a daughter or son)",
angkat,,to lift (to raise),
angèn,,wind (movement of air),
apuy,,fire (oxidation reaction),
Armènia,,Armenia (a country in Europe and Asia),
asei,,dog,
asèë,,dog (animal),
atawa,,or,
Austria,,Austria (a country in Europe),
bagah,,quickly,
bagan,,toilet,
baho,,(anatomy) shoulder,
bahsa,,language (system of communication using words or symbols),
bak,,trunk (of a tree),
bangã,,"a stink, bad smell",
bantai,,pillow.,
basah,,wet,
batat,,obstinate,
batei,,"stone, rock",
batja,,to read,
besi,,"(physics, chemistry, metallurgy) iron (element)",
beungah,,morning,
bibeuëh,,free,
binatang,,"animal (organism), animal (organism other than man)",
blaih,,-teen (to form numbers 11 - 19),
Blanda,,Netherlands,
boh,,"fruit (part of plant), fruit (food)",
boh,,Classifier for anything generally concretely big and,
bu,,rice,
bubiri,,sheep (animal),
bui,,pig (mammal of genus Sus),
buleuën,,"moon, month",
Bulgaria,,Bulgaria (a country in Europe),
bungong,,flower,
bungsu,,lastborn (born last in a family),
buta,,blind,
buya,,crocodile (reptile),
Bèlarusia,,Belarus (a country in Europe),
Bèlgia,,Belgium (a country in Europe),
bôh,,"to put, apply",
ca'é,,syair,
calitra,,"fairy tale, myth",
cangguk,,frog (amphibian),
cicém,,bird (animal),
da'irah,,region; area,
dada,,(anatomy) breast,
daja,,to tempt,
Denmark,,Denmark,
djakwo,[dʒaʔkwɔ],to go home,
djameun,,formerly,
driën,,durian,
duroe,/durɔə/,thorn,
duwa,,two,
eg,,to sleep,
eungkôt,,fish (vertebrate animal),
Finlandia,,Finland,
gajah,,elephant (mammal),
gaki,,(anatomy) leg,
gam,,boy,
garam,,salt,
gluëh,,muntjac,
guda,,horse,
gukèë,,fingernail,
gunong,,mountain (large mass of earth and rock),
haba,,news,
haji,,(Islam) hajj,
hana,,not (negates meaning of verb),
hana,,none,
Hongaria,,Hungary,
i,,water,
idông,/idoŋ/,nose,
ie,,"water, ie bit — real water",
ijo,,green (having green as its colour),
ijo,,green (colour),
iku,,tail (appendage of an animal),
Indônèsia,,Indonesia,
Irlandia,,Ireland (a country in Europe),
Islandia,,Iceland (a country in Europe),
Itali,,Italy,
itam,,black (absorbing all light),
itam,,black (colour),
iték,,duck,
Iërupa,,Europe,
jak,,to walk,
jaroe,/ɟarɔə/,(anatomy) hand,
Jeupang,,Japan,
Jeureuman,,Germany,
jeut,,can (to be able),
jok,,Arenga plant,
jok,,giving,
jumeulah,,"sum, total",
ka,,already,
kama,,room (part of a building),
kamèng,,goat (animal),
kayèe,,"wood; stick, tree, pole, beam",
keubeuë,,water buffalo (large ungulate),
keurajeuën,,kingdom (nation having as supreme ruler a king and/or queen),
Kroasia,,Croatia,
kruëng,,river,
kuneng,,yellow (having yellow as its colour),
kuneng,,yellow (colour),
la'ôt,,"sea, ocean",
lagak,,attractive,
Latvia,,Latvia,
leuhop,,mud,
leumak,,fate,
leumo,,cattle (domesticated bovine animals),
lhok,,deep,
lidah,,(anatomy) tongue (organ),
Liechtenstein,,Liechtenstein,
Lithuania,,Lithuania,Lithuania
lugat,,dialect,
Luksèmburg,,Luxembourg,
lôn,,I (personal pronoun),
ma,,mother,
Makèdonia,,Macedonia,
Makèë,,Macau,
malam,,height,
malam,,night,
malam,,night,
Malta,,Malta,
manok,,"chicken, poultry, fowl",
meulatang,,"animal, beast",
meunurôt,,according to,
meurak,/mɯraʔ/,peacock,
mirah,,red,
mirahpati,,pigeon (bird of the pigeon and dove family Columbidae),
mië,,cat (domestic species),
Moldova,,Moldova,
Monakô,,Monaco (a city-state in Western Europe),
Monténègrô,,Montenegro,
na,,to be (exist),
nakeuh,,"(predicate marker) am, is, are, was, were",
nam,,six,
nan,,"name (word or phrase indicating a particular person, place, class or thing)",
ngon,,friend,
o',,hair,
padang,,field; plain,
padjoh,,to eat,
pajôh,,to eat,
panggang,,to roast on a spit,
panyang,,long,
pasai,,chapter,
pasai,,market,
pasai,,market,
peng,,money,
peukan,,market,
peulandôk,,kanchil,
peumeurèntah,,government (body with the power to make and/or enforce laws),
peuniléh,,choice,
peut,,tour,
peuë,,"(interrogative) what, Peuë haba?, How are you? (lit.",
pijoh,,to come in,
pisang,,banana (fruit),
propinsi,,province,
puasa,,"fast, fasting",
pulo,,island,
pungõ,,crazy,
puteh,,white (bright and colourless),
puteh,,white (colour),
rap,,near,
ret,/rʌt/,road,
rumoh,,"house (abode), home (house or structure in which someone",
sa,,one,
sampoh,,to sweep,
samudra,,ocean,
sanjak,/saɲɟaʔ/,a kind of verse used in national Acehnese poetry,
