L2_orth,L2_ipa,L2_gloss,L2_etym
ake,[ˈa.ke],"water, ake besa ― rainwater",
almanio,[almaˈnio],aluminium,aluminium
amflop,[am.ˈflop],envelope,
amo,,breadfruit,
amo,,(stative) to be thick,
amo,,(stative) to be thick,
asli,[ˈasli],origin,
baba,[ˈba.ba],"father
Synonym: aba",
bahla,,Alternative form of bahalaa,
bato,,"only, exclusively
haka ngori maobo bato ― give me only the bone",
besa,[ˈbe.sa],"rain, besa fofurai ― a drizzle, a drizzling rain",
besa,[ˈbe.sa],"(impersonal) to rain, besa ua ― it's not raining",
bifi,[ˈbi.fi],ant,
bokor,[ˈbo.koɾ],basin,
bolo,,or,
cangkir,[ˈt͡ʃaŋkiɾ],cup,
coklat,[ˈt͡ʃoklat],"chocolate, brown, coklat:  ",coklat
cuma,,"only, merely",
dokter,[ˈdokteɾ],"doctor, physician",
dowong,,Alternative form of dowongi,
duga,,"only, merely",
duko,[ˈdu.ko],"volcano, a stream of lava; stones released in a volcanic",
dumaha,,"(transitive, intransitive) to wait",
dumdum,[dum.ˈdum],moss,
duto,[ˈduto],wood,
ember,[ˈembeɾ],bucket,
fala,[ˈfa.la],"house, fala mari ― stone house",
fo-,,"first-person plural inclusive clitic, we",
gam,[ˈɡam],Alternative form of gamu,
gan,,Alternative form of gani (“louse”),
gate,,"liver, heart",
guum,[ɡuˈum],"Alternative form of guumi (“facial hair, beard, moustache”)",
haiwan,,animal,
hang,,not yet,
hito,[ˈhito],kitchen,
hodo,,pour,
hotu,,(intransitive) to sleep,
i-,,"(non-human) third-person singular clitic, it",
ing,,Alternative form of ingi,
jaha,,"an ocean wave, mie majaha ― waves from the north",
jaha,,(intransitive) to sink,
jaha,,nasi jaha,
jaha,,nasi jaha,
jojo,[ˈd͡ʒod͡ʒo],"uncle, aunt (younger sibling of a parent)",
jou,[ˈd͡ʒoː.u],Alternative form of joou,
kabi,[ˈka.bi],goat,
kamar,[ˈka.maɾ],"room, chamber, Synonym: batibati",
kartas,[kaɾˈtas],paper,
kas,[ˈkas],A cupboard.,
kaso,,dog (Canis familiaris),
kios,[ˈkios],kiosk (a small shop),
kofi,,coffee,
kolcifi,,Alternative form of kolocifi,
koltidi,[kol.ˈti.di],Alternative form of kolotidi (“worm”),
kore,,wind (real or perceived movement of atmospheric air usually caused by convection or differences in air pressure),
lamo,,(stative) to be big,
listrik,[lisˈtɾik],electricity,
mahodo,,bathe,
mancia,[manˈt͡ʃia],person,
mango,[ˈma.ŋo],(stative) to be sharp,
mau,,want,
mi-,,"first-person plural exclusive clitic, we",
mo-,,"(feminine) third-person singular clitic, she",
nantaika,[ˌnan.ta.ˈʔi.ka],Alternative form of nitaika (“morning”),
ngitu,,(intransitive) to think (to guess; to reckon),
ngofa,[ˈŋofa],"child, Mina dahe ngofa dadi ua. ― She can't have children.,",
ngun,,Alternative form of ngunu (nose),
ni-,,"second-person plural clitic, you all",
no-,,"second-person singular clitic, you",
nyefo,[ˈɲefo],smoke,
nyinga,[ˈɲiŋa],"heart, liver",
o-,,"(masculine) third-person singular clitic, he",
oke,,drink,
om,,(stative) Alternative form of omu (“to be ripe”),
ori,[ˈo.ɾi],"turtle, tortoise",
oti,[ˈoti],canoe,
papaa,[paˈpaː],a frog,
pipi,,money,
poha,,endure,
rua,,"not anymore, no longer",
ruam,,"not anymore, no longer",
sandal,[sanˈdal],sandal,
sema,[ˈse.ma],"(impersonal) to exist
sema mancia toma ngara ― there is a person at the door",
si,,"first, firstly",
sidika,,(transitive) to leave (to depart from; to end one's,
sikola,[si.ˈko.la],school,
silet,[ˈsi.let],razor blade,silet
skola,[ˈsko.la],Alternative form of sikola (“school”),
sonyinga,,"(transitive) to remember, to keep in mind (to recall",
spit,[ˈspit],"speedboat, motorboat",speed
surat,[ˈsu.ɾat],a letter (written message),
tagi,[ˈta.ɡi],"(intransitive) to walk, (intransitive) to go, tagi",
tas,[ˈtas],a bag,
to-,,"first-person singular clitic, I
ngori tosonyinga moju ngana na demo se ngori. ― I still remember your words to me.",
trek,[ˈtɾek],truck,
ua,[ˈu.a],"sentence-final negation particle; not
mina motika mifala ua ― she does not leave her house
An Account of the Earthquake in 1840:
ibadan saki uahe does not feel well(literally, “his body is not feeling well”)
ngasisioko giki bariman bato simara ibingun uaall the believers were not bewildered
aku ua sakali-sakali ana ihoru sosirait is absolutely not allowed that they paddle earlier",
umur,[ˈu.muɾ],age,
usus,[ˈusus],intestine,
waje,,(transitive) to say,
waje,,"relative complementizer, that
ana iwaje waje kolano osone ― they say that the king is dead",
waktu,[ˈwak.tu],time,
wange,[ˈwa.ŋe],"day
mawange ― the other day",
warna,[ˈwaɾ.na],color,
waro,,"(intransitive, transitive) to know (to be aware; to be cognizant of sth)",
wowaro,,knowledge,
wowasu,,"request, demand (the act or an instance of asking for",
yaya,[ˈja.ja],"mother
Synonym: hera",
yo-,,"(archaic, poetic, human) third-person plural clitic, they",
