L2_orth,L2_ipa,L2_gloss,L2_etym
а,/a/,"The first letter of the Ossetian alphabet, written in the Cyrillic script.",
А,/a/,"The first letter of the Ossetian alphabet, written in the Cyrillic script.",
абана,,"(Iron, Digor) bathhouse",
авг,,"(Iron) glass, (Iron) bottle",
авгӕ,,(Digor) Alternative form of авг (avg),
авд,,seven,
авдисӕр,,"(Digor) Monday
Synonym: къуырисӕр (k’°yrisær) (Iron)",
аз,,year,
айк,,"(Iron) egg, айчы бур — egg yolk",
айкӕ,,"(Digor) egg, айки бор — egg yolk",
арв,,sky,
ард,,oath,
арм,,hand,*h₂ermós
арс,,bear,
арт,,"fire, campfire",
арцъиу,,eagle,
аст,,eight,
Афгъанистан,,Afghanistan (a country in Asia),
ацц,,(Iron) wild duck,
ацца,,(Digor) wild duck,
б,/b/,"The third letter of the Ossetian alphabet, written in the Cyrillic script.",
бабуз,,(Digot dialect) duck,
бабузфий,,(Digor) platypus,
бабыз,,(Iron) duck,
бабызвындз,,(Iron) platypus,
баз,,"(Iron, Digor) pillow",
бал,,(Iron) cherry,
бали,,(Digor) cherry,
барчъи,,"sack, bag",
берӕ,,(Digor) Alternative form of бирӕ (biræ),
берӕ,,(Digor) Alternative form of бирӕ (biræ),
берӕ,,(Digor) Alternative form of бирӕ (biræ),
берӕгъ,,(Digor) wolf,
беурӕ,,(Digor) Alternative form of бирӕ (biræ),
беурӕ,,(Digor) Alternative form of бирӕ (biræ),
беурӕ,,(Digor) Alternative form of бирӕ (biræ),
бирӕ,,"(Iron) many, much; very, too, too much; significantly,",
бирӕ,,"(Iron) sizeable, substantial, significant, numerous",
бирӕ,,"(Iron) sizeable, substantial, significant, numerous,",
бирӕгъ,,"(Iron) wolf, мадæл бирæгъ – she-wolf",
болгӕ,,"(Digor) radish, (Digor) turnip",
бон,,day,
буд,,(Iron) incense,
бузныг,,thank you,
булкъ,,"(Iron) radish, (Iron) turnip",
бын,,bottom,
бӕгъӕмсар,,(Iron) bareheaded,
бӕгъӕнсар,,(Digor) Alternative form of бӕгъӕмсар (bæǧæmsar),
бӕлас,,"(Iron) tree, фӕткъуы бӕлас – apple tree",
бӕласӕ,,(Digor) tree,
бӕмбӕг,,"(Iron) cotton, (Iron) absorbent cotton, cotton wool,",
бӕмпӕг,,(Digor) Alternative form of бӕмбӕг (bæmbæg),
бӕрз,,(Iron) birch,*br̥Hjás
бӕрзонд,,"high, tall, big, great",
бӕрзонд,,high,
бӕрзонд,,"height, high place, summit",
бӕрзӕ,,(Digor) Alternative form of бӕрз (bærz),
бӕх,,horse,
в,/v/,"The fourth letter of the Ossetian alphabet, written in the Cyrillic script.",
геуӕргибон,,(Digor) Tuesday,
горӕт,,town,
гъ,/ʁ/,"The sixth letter of the Ossetian alphabet, written in the Cyrillic script.",
гӕды,,cat,
гӕккуыритӕ,,lizard,
денджыз,/denˈd͡ʒɨs/,sea,
дыууӕ,,two,
дыццӕг,,(Iron) Tuesday,
дӕгъӕл,,key,
дӕйын,,to suck,
дӕс,,ten,
е,/e/,"The tenth letter of the Ossetian alphabet, written in the Cyrillic script.",
егар,,greyhound,
егӕр,,(Digor) liver,
ефс,,(Iron) mare,
змис,,(Iron) sand.,
зоныг,,"knee, зонгуытыл æрхауын – fall down on knees",
зӕрдӕ,,"heart, рынчын зӕрдӕ — sick heart, soul",
и,/i/,The twelfth letter of the Ossetian alphabet.,
ир,,"Ossetians, the Ossetian nation, the speakers of the",
й,/j/,The thirteenth letter of the Ossetian alphabet,
к,/k/,The fourteenth letter of the Ossetian alphabet,
калак,,city,
Калак,,(South Ossetia) Tbilisi,
калм,,"snake, worm",
кард,,knife,
киунугӕ,,(Digor) Alternative form of чиныг (ḱinyg),
косгифиццагбон,,(Digor) Tuesday,
куй,,(Digor) Alternative form of куыдз (k°yʒ),
куыдз,,(Iron) dog,
къ,/kʼ/,The fifteenth letter of the Ossetian alphabet,
къамбец,,buffalo,
къерами,,(Digor) apricot,
къирӕ,,"(Digor) lime, calcium oxide, сугъд къирӕ ― suǧd k’iræ",
къофи,,coffee,
къух,,hand,
къуыри,,(Iron) week,
къуырисӕр,,"(Iron) Monday, Synonym: авдисӕр (avdisær) (Digor)",
къӕпу,,(Digor) Alternative form of къӕпы (k’æpy),
къӕпы,,"(Iron) kefir yeast, (Iron) kefir",
кӕрдаг,,grass,
кӕрдо,,pear,
кӕрз,,ash (tree),
кӕрт,,"court, courtyard",
кӕрц,,"(Iron) fur coat; sheepskin coat
кӕрцы къӕридkærcy k’æridold, ragged fur coat",
кӕрцӕ,,(Digor) fur coat; sheepskin coat,
кӕсаг,,"(Iron) fish, кӕсаг ахсын ― kæsag axsyn ― to fish",
кӕсалгӕ,,"(Digor) fish
кӕсалги сойнӕ − fish oil",
л,/l/,The sixteenth letter of the Ossetian alphabet,
лӕг,,"adult male, man, human being, husband",
лӕгӕт,,cave,
лӕсӕг,,(Digor) salmon,
м,/m/,The seventeenth letter of the Ossetian alphabet,
ма,,"(Iron, Difor) prohibitive particle, ма тӕрс ― ma tærs",
мад,,"(Iron) mother, мады лӕг ― mady læg ― stepfather, Мады",*máHtā
мадӕ,,mother (Digor),
майрӕмбон,,(Iron) Friday,
майрӕнбон,,(Digor) Friday,
малусӕг,,(Iron) snowdrop,
марг,,poison,
маргъ,,"(Iron, Digor) bird",
мит,,snow,
муд,,(Digor) honey,
мыд,,"(Iron) honey, мыды фæзгъæр ― mydy fæzǧær ― honeycomb",
мыдыбындз,,bee (insect),
мӕдух,,(Digor) Alternative form of мӕтых (mætyx),
мӕй,,"moon, month",
мӕтых,,(Iron) locust,
н,/n/,The eighteenth letter of the Ossetian alphabet,
нарт,,(mythology) Nart,
нау,,"(Iron) ship, науы кӕттаг ― nawy kættag ― sail of the",
науӕ,,(Digor) Alternative form of нау (naw),
науӕр,,(Digor) Alternative form of нуар (nwar),
ног,,"(Iron) new, ног чиныг ― nog ḱinyg ― new book, ног хабар",
ном,,"name, esteem, repute",
нуар,,"(Iron) tendon, sinew",
нудизм,,"nudism (the belief in or practice of social, non-sexual",
нӕл,,a male,
нӕмыг,,"grain, seed, bullet",
нӕуу,,grass,
нӕуӕг,,"(Digor) new, (Digor) fresh, (Digor) young",
о,/o/,The nineteenth letter of the Ossetian alphabet,
Огайо,,Ohio (a state of the United States),
п,/p/,The twentieth letter of the Ossetian alphabet,
пил,,(Digor) elephant,
пириндз,,(Digor) rice,
поезд,,train,
порнографи,,pornography,
пъ,/pʼ/,The twenty-first letter of the Ossetian alphabet,
пыл,,(Iron) elephant,
пырындз,,(Iron) rice,
р,/r/,The twenty-second letter of the Ossetian alphabet,
рад,,(Iron) order; turn,
раст,,"truly, honestly",
раст,,"true, honest, credible",
раст,,truth,
расыг,,drunk,
робас,,(Digor) fox,
рувас,,(Iron) fox,
рудзынг,,window,
ручкӕ,,pen,
рыст,,pain,
рӕдовун,,(Digor) Alternative form of рӕдувын (ræduvyn),
рӕдувын,,(Iron) to pull out,
рӕзӕ,,fruit,
рӕстдзийнадӕ,,"(Digor) truth, justice",
рӕстдзинад,,"(Iron) truth, justice",
с,/s~ʃ/,The twenty-third letter of the Ossetian alphabet,
сабат,,Saturday,
сакъадах,,island,
сау,,"(Iron, Digor) black",
сахар,,"town, city",
сахат,,"hour, clock, watch (instrument used to measure or keep",
сиахс,,son-in-law,
сомех,,(Digor) the Armenians,
Сомех,,"(Digor) Armenia (a country in Europe and Asia)
Synonym: Армени (Armeni)",
сомехаг,,(Digor) Alternative form of сомихаг (somixag),
сомехаг,,(Digor) Alternative form of сомихаг (somixag),
Сомих,,(Iron) Armenia (a country in Europe and Asia),
сомих,,the Armenians,
сомихаг,,"(Iron) an Armenian person, авд сомихаджы ― avd somixaǵy",
сомихаг,,"(Iron) Armenian, сомихаг ӕвзаг ― somixag ævzag ― the",
сор,,(Digor) dry.,
стъалы,,star,
стын,,to stand up,
сыгъзӕрин,,gold,
сызгъӕрин,,gold,
сӕдӕ,,hundred,
сӕкӕр,,sugar,
сӕр,,"(anatomy) head, сӕры магъз ― særy maǧz ― brain, roof,",
сӕрд,,"(Iron) summer, фарон сӕрды ― faron særdy ― last summer",
