L2_orth,L2_ipa,L2_gloss,L2_etym
-',,"Used to form the genitive of nouns that already end in -s, -x or -z. For other nouns, -s is used.",
0.,,0th,
1.,,1st,
10.,,10th,
11.,,11th,
12.,,12th,
13.,,13th,
2.,,2nd,
20.,,"20th, twentieth",
3.,,3rd,
4.,,4th,
5.,,5th,
6.,,6th,
7.,,7th,
8.,,8th,
9.,,9th,
aa,,Obsolete spelling of å,
aabod,,Obsolete spelling of åbot,
aabredsel,,(obsolete) Old spelling of åbredsel,
aabry,,Obsolete spelling of åbry,
aabryde,,Obsolete spelling of åbry,
Aaby,,A Norwegian surname​.,
Aadland,,A  surname​.,
Aae,,A  surname​.,
Aagaard,,A  surname​.,
Aage,,"A male given name, a less common spelling of Åge.",
Aagesen,,"A  surname, from patronymics​.",
Aagot,,"A female given name, a spelling variant of Ågot ( =Agatha).",
Aakre,,A  surname​.,
Aakvik,,A  surname​.,
Aaland,,A  surname​.,
Aalberg,,A  surname​.,
Aalvik,,A  surname​.,
Aamot,,A  surname​.,
Aandal,,A  surname​.,
Aanensen,,"A  surname, from patronymics​.",
Aanerud,,A  surname​.,
Aanes,,A  surname​.,
Aanestad,,A  surname​.,
Aanonsen,,"A  surname, from patronymics​.",
Aardal,,A  surname​.,
Aarnes,,A  surname​.,
Aarrestad,,A  surname​.,
Aarset,,A  surname​.,
Aarseth,,A  surname​.,
Aarstad,,A  surname​.,
Aarum,,A  surname​.,
Aarvik,,A  surname​.,
Aarønes,,A  surname​.,
Aasberg,,A  surname​.,
Aase,,"A female given name, an old spelling of Åse; name of the mother of Henrik Ibsen's Peer Gynt (1867).",
Aaserud,,A  surname​.,
Aaseth,,A  surname​.,
Aasheim,,A  surname​.,
Aaslund,,A  surname​.,
Aass,,A  surname​.,
Aavik,,A  surname​.,
abaissement,,reduction,
Ada,,"Adah (Biblical figure), A female given name, equivalent",
Adamsen,,"A  surname, from patronymics​.",
Akram,,"A  surname, from Arabic​.",
Aksel,,"A male given name from Danish, equivalent to English Axel.",
Akselsen,,"A  surname, from patronymics​.",
Albrigtsen,,"A  surname, from patronymics​.",
Alette,,"A female given name, equivalent to English Aletta.",
Alexander,,"A male given name, equivalent to English Alexander.",
Alexandersen,,"A  surname, from patronymics​.",
Alexandra,,"A female given name from Ancient Greek, equivalent",
Alf,,A male given name from Old Norse.,
Alfhild,,A female given name.,
Alfild,,"(rare) A female given name, variant of Alfhild.",
Alfred,,A male given name.,Alfred
Alfredsen,,"A  surname, from patronymics​.",
Alfsen,,"A  surname, from patronymics​.",
Alice,,A female given name.,Alice
Allum,,A  surname​.,
Alma,,"A female given name, equivalent to English Alma.",
Almaas,,A  surname​.,
Alme,,A  surname​.,
almen,,"which applies to all, almen stemmerettvoting rights",
almen,,"generally, Det er alment kjent.It is generally (well)",
Almli,,A  surname​.,
Alnes,,A  surname​.,
Alsaker,,A  surname​.,
Alstad,,A  surname​.,
Alsvik,,A  surname​.,
Alver,,A  surname​.,
Alvestad,,A  surname​.,
Alvheim,,A  surname​.,
Amalie,,"A female given name, equivalent to English Amelia.",
Amanda,,A female given name.,
Amdal,,A  surname​.,
Amin,,A  surname​.,
AMK,,Initialism of Akuttmedisinsk kommunikasjonssentral.,
Amlie,,A  surname​.,
amtmann,,county governor,
amtmann,,stiftamt,
Amund,,A male given name.,
Amundsen,,"A  surname, from patronymics​.",
Anders,,A male given name.,
Andersen,,"A common surname, from patronymics​.",
Andersson,,A  surname​.,
Andorsen,,"A  surname, from patronymics​.",
Andreas,,"Andrew (biblical figure), A male given name from Ancient",
Andreassen,,"A  surname, from patronymics​.",
Andresen,,"A  surname, from patronymics​.",
Andrine,,A female given name derived from Andreas ( =Andrew).,
Andvik,,A  surname​.,
Anelise,,"(rare) A female given name, variant of Anne-Lise.",
Anett,,A female given name,
Angell,,A  surname​.,
Anja,,A female given name from Russian,
Ann,,A female given name.,Ann
Ann-Kristin,,A female given name.,
Anna,,"A female given name, equivalent to English Ann., Anna,",Anna
Anne,,A female given name.,
Anne-Lise,,A female given name.,
Anne-Marie,,"A female given name, combination of Anne and Marie.",
Annelen,,(rare) A female given name.,
Anneline,,"A female given name, a combination of Anne and Line.",
Annemette,,(rare) A female given name.,
Annemor,,(rare) A female given name.,
Annette,,A female given name from French.,
Anngerd,,(rare) A female given name.,
Annie,,A female given name.,Annie
Anniken,,"A female given name, diminutive of Anna.",
Annita,,"(rare) A female given name, variant of Anita.",
Annmarie,,"A female given name, a rare spelling of Anne-Marie.",
Anny,,"A female given name, variant of Annie.",
anomal,,anomalous,
ANS,,"Abbreviation of ansvarlig selskap, a personal responsibility company similar to a limited partnership.",
Anthonsen,,"A  surname, from patronymics​.",
Antikrist,,Antichrist (one who works against the Christ's teaching),
Anton,,A male given name.,Antonius
Antonie,,"A female given name, feminine form of Anton.",
Antonsen,,"A  surname, from patronymics​.",
Anwar,,A  surname​.,
Apeland,,A  surname​.,
Arctander,,A  surname​.,
Are,,A male given name.,
Aremark,,"A municipality of Østfold, Norway",
Arild,,A male given name.,
Arne,,A male given name.,
Arneberg,,A  surname​.,
Arnesen,,"A  surname, from patronymics​.",
Arnestad,,A  surname​.,
Arnfinn,,A male given name.,
Arnhild,,A female given name.,
Arnold,,A male given name of Germanic origin.,
Arnstein,,A male given name.,
