L2_orth,L2_ipa,L2_gloss,L2_etym
',,(chiefly poetic) Used to indicate omission of the a in la to form l'.,
1-a,,Abbreviation of unua (“1st”).,
19-a,,Abbreviation of dek-naŭa (“19th”).,
1a,,Abbreviation of unua (“1st”).,
2-a,,Abbreviation of dua (“second”).,
2a,,Abbreviation of dua (“2nd”).,
3a,,Abbreviation of tria (“3rd”).,
4a,,Abbreviation of kvara (“4th”).,
5-a,,Abbreviation of kvina (“5th”).,
8-a,,Abbreviation of oka (“8th”).,
-a,,"Related to, in the manner of, of. Ending for all adjectives",
A,/a/,"The first letter of the Esperanto alphabet, called a and written in the Latin script.",
a,/a/,"The first letter of the Esperanto alphabet, written in the Latin script.",
a,/a/,The name of the Latin script letter A/a.,
a-,,"without, -less",
a-bombo,[aˈbombo],"A-bomb, atom bomb, atomic bomb, Synonym: atombombo",
a-vorto,[aˈvorto],"adjective, Synonym: adjektivo",
a.K.,,Abbreviation of antaŭ Kristo (“B.C.”).,
a.t.m.,,Abbreviation of antaŭtagmeze (“a.m.”).,
Aarono,[aaˈrono],"A male given name from Hebrew, equivalent to English",
Abadono,[abaˈdono],Abaddon,
abajxuro,,X-system spelling of abaĵuro,
abaĵuro,[abaˈʒuro],"(archaic) lampshade, Synonym: lumŝirmilo",
abako,[aˈbako],(architecture) abacus (uppermost portion of the capital,
abakteria,[abakteˈria],"abacterial, Synonym: senbakteria",
abandoni,[abanˈdoni],"to relinquish, Synonyms: forlasi, forkonsenti, forcedi,",
abandonismo,[abandoˈnismo],fear of abandonment,
abandono,[abanˈdono],"abandonment, relinquishment",
abata,/aˈbata/,"abbatial; belonging to, relating to, or pertaining",
abateco,[abaˈtet͡so],"(Christianity) abbacy, abbotship",
abateja,[abaˈteja],"Of or pertaining to an abbey, abbatial.",
abatejo,[abaˈtejo],"abbey, Synonyms: monaĥinejo, abatinejo, monaĥaro, monaĥinaro",
abatino,[abaˈtino],abbess,
abatiso,[abaˈtiso],abatis,
abato,[aˈbato],(Christianity) abbot,
abazio,[abaˈzio],(medicine) abasia,
abdiki,[abˈdiki],(transitive) to abdicate,
abdiko,[abˈdiko],abdication,
abdomena,,abdominal,
abdomeno,[abdoˈmeno],"(anatomy) abdomen (of a human)
Synonym: ventro",
abduktoro,[abdukˈtoro],(anatomy) abductor (muscle),
abelejo,[abelˈejo],apiary,
abelisto,[abeˈlisto],beekeeper,
abelkesto,[abelˈkesto],beehive,
abelmangxulo,,X-system spelling of abelmanĝulo,
abelmanĝulo,[abelmanˈd͡ʒulo],bee-eater (insectivorous bird in the family Meropidae),
abelo,[aˈbelo],"bee, Template:ŭ",
abelregxino,,X-system spelling of abelreĝino,
abelreĝino,[abelreˈd͡ʒino],"queen bee, Synonyms: ĉefabelino, reĝinabelo",
abelsvarmo,[abelˈsvarmo],"swarm of bees, L. L. Zamenhof (translator), “Elfo de",
abelujo,[abeˈlujo],beehive,
abelvakso,[abelˈvakso],beeswax,
aberacii,[aberaˈt͡sii],(intransitive) to aberrate,
aberacio,[aberaˈt͡sio],"(physics, optics, astronomy) aberration",
abhxazino,,X-system spelling of abĥazino,
abhxazo,,X-system spelling of abĥazo,
abĥaza,[abˈxaza],"Abkhaz (of or pertaining to Abkhazia, the Abkhaz people, or the Abkhaz language)",
abĥaze,[abˈxaze],in the Abkhaz language,
abĥazino,[abxaˈzino],Abkhaz woman,
Abĥazio,[abxazˈio],"Abkhazia (a region and unrecognised country in Georgia,",
abĥazo,[abˈxazo],an Abkhaz (person from Abkhazia),
Abĥazujo,[abxazˈujo],"Abkhazia (a region and unrecognised country in Georgia,",
abiaro,[abiˈaro],fir forest,
abio,[aˈbio],fir tree,
abiogenezo,/abioɡeˈnezo/,(biology) abiogenesis,
abismo,[aˈbismo],"(geography) abyss, (figuratively) oblivion, (figuratively)",abyssus
abituriento,[abituriˈento],"abiturient, a student or pupil who is ending a highschool",
abĵuri,[abˈʒuri],"(transitive) to abnegate, abjure",
ablativa,[ablaˈtiva],ablative,ablative
ablativo,[ablaˈtivo],(grammar) ablative,ablative
abnegacii,[abneɡaˈt͡sii],(transitive) to deny oneself something,
abnegacio,[abneɡaˈt͡sio],self-denial,
aboco,[aˈbot͡so],"ABCs; the alphabet, (figuratively) primer; introductory",
aboli,[aˈboli],"to abolish, 2009 January 21,  Město Moravské Budějovice,",
abolicii,[aboliˈt͡sii],(transitive) to abolish,
aboliciismo,[abolit͡siˈismo],abolitionism,
aboliciisto,[abolit͡siˈisto],abolitionist,
abolicio,[aboliˈt͡sio],abolition,
abolismo,[aboˈlismo],abolitionism,
abolo,[aˈbolo],"abolition, abrogation",
abomena,[aboˈmena],"abominable, loathsome, odious, detestable",
abomenaĵo,[abomenˈaʒo],abomination (something that inspires loathing),
abomeni,[aboˈmeni],"to abhor, loathe, abominate, Synonym: malamegi",
abomeninda,[abomenˈinda],"abominable; detestable; loathsome, Synonym: abomena",
abomeno,[aboˈmeno],"abomination, disgust, loathing, 1998, Edwin Grobe (translator),",abomination
abona,[aˈbona],subscription-related,
abonejo,[abonˈejo],subscription office,
abono,[aˈbono],subscription,
