L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Azerbaijani alphabet, written in the Latin script.",
a,/ɑ/,"The first letter of the Azerbaijani alphabet, written in the Latin script.",
ab,[ɑb],"(Classical Azerbaijani) water, Synonym: su",
aba,/ɑˈbɑ/,"(Gadabay, Quba, Ordubad, Zangilan) father, Synonym:",
aba,/ɑˈbɑ/,"(Jabrayil, Qakh, Shamkir, Tabriz) mother, Synonym:",
aba,/ɑˈbɑ/,aba,
aba,/ɑˈbɑ/,"(Jabrayil, Qakh, Shamkir, Tabriz) mother, Synonym:",
aba,/ɑˈbɑ/,aba,
aba,/ɑˈbɑ/,aba,
abad,[ɑˈbɑd],"well-furnished, well-equipped, well-organized, comfortable,",
abadanlıq,[ɑbɑdɑnˈɫɯχ],Alternative form of abadlıq,
abadlıq,[ɑbɑdˈɫɯχ],well-equippedness (the quality of being comfortable,
abajur,[ɑbɑˈʒur],lampshade,
Abbas,,A male given name,
abdal,[ɑbˈdɑɫ],"an ignorant person, blockhead, Synonyms: sərsəri, avara,",
abdəst,[ɑbˈdæst],"(Islam) wudu (ritual washing before prayer), Synonym:",
abı,,"sky blue, Synonym: mavi",
abı,,definite accusative singular of ab (“water”),
abı,,definite accusative singular of ab (“water”),
abır,,"appearance, looks (how someone or something looks from",
abırlı,,"bashful, shy, decent, proper",
abırsız,,"shameless, indecent, improper, unbecoming, unseemly,",
abırsız,,a shameless person,
abırsızcasına,[ɑbɯrˈsɯzd͡ʒɑsɯnɑ],in an unseemly manner,
abordaj,,hostile naval boarding (as part of an attack),
absurdluq,,"absurdity, 2020 June 8,  Aqreqator.az‎[1]:Onun Baş",
Abxaziya,,Abkhazia,
abidə,,"monument, statue, an item of historical material culture",
ABŞ,[ɑbʃ],USA (a country in North America); initialism of Amerika Birləşmiş Ştatları (“United States of America”),
ac,[ɑd͡ʒ],"hungry, Acın andı and olmaz. ― An oath of a hungry",
acı,[ɑˈd͡ʒɯ],"bitter (having an acrid taste), Synonym: mürr, Antonym:",
acı,[ɑˈd͡ʒɯ],"bitterness, grief, sorrow, pain, distress (emotional),",
acıq,/ɑd͡ʒɯχ/,"anger, resentment, Synonyms: hirs, hiddət, qəzəb, qeyz,",
aclıq,[ɑd͡ʒˈɫɯχ],"hunger, famine, 2020 July 11,  IQNA.ir‎[1]:KOVİD-19",
aciz,[ɑːˈd͡ʒiz],helpless (unable to act without help),
acizlik,,helplessness,
ad,[ɑd],"name, first name, (grammar) noun, Synonym: isim",
ada,[ɑˈdɑ],island,
adam,/ɑˈdɑm/,"human, person, 2012 May 31,  AzərTAc‎[2]:Mayın 31-də",
adam,/ɑˈdɑm/,(indefinite personal pronoun) Any person (applying,
adax,,"betrothal, engagement, Synonyms: nişan, deyik",
adaxlı,,"betrothed, Synonyms: nişanlı, deyikli, (archaic) namizəd",
adaxlı,,"fiancé, fiancée (male or female)",
adbaad,[ɑdbɑˈˀɑd],"by name, name by name",
adda-budda,,"fragmentarily, brokenly, in snatches, intermittently, in fits and starts",
adda-budda,,fragmentary,
adda-buddalıq,,"alternation of strips (of interspersed, alternately-owned",
