L2_orth,L2_ipa,L2_gloss,L2_etym
א,,"The first letter in the Yiddish alphabet, shtumer alef (precedes ו‎ or י‎ to indicate a word-initial vowel)",
א.א.ז.וו.,,Abbreviation of און אַזוי ווײַטער‎ (un azoy vayter).,
א.ד.ג.,,Abbreviation of און דאָס גלײַכן‎ (un dos glaykhn).,
אַ,[a],"a, an",
אָ,,"The letter א‎ with a kamatz, called קמץ־אַלף‎ (komets-alef)",
אָ,,oh!,
אָב,,"off, away, from",
אָב,,(nonstandard) Unpointed form of אָבֿ‎ (ov).,
אָב,,(nonstandard) Unpointed form of אָבֿ‎ (ov).,
אָבֿ,/ɔv/,"ancestor, patriarch",
אָבֿ,/ɔv/,"Av, the eleventh month of the civil year and the fifth",
אָבֿ,/ɔv/,"Av, the eleventh month of the civil year and the fifth",
אָבֿינו,,our father (usually follows the name of a patriarch),
אַבֿרהם,,"Abraham (Biblical character), A male given name from",
אַבאַזשור,/ˌa.ba.ˈʒur/,lampshade,
אַבאָנירן,,to subscribe (sign up to receive a publication),
אַבדאַללאַ,,Abdullah (Muslim given name),
אַבי,/aˈbi/,"as long as, if only, no matter (if), ‏אַבי געזונט‎abi",
אָבלאַסט,,"oblast (a region or province), Synonym: געגנט‎ (gegnt)",
אַבסטראַקט,,abstract,
אָבסידיאַן,,obsidian,
אַבסינט,,absinthe (liqueur),
אַבסינטה,,Obsolete spelling of אַבסינט‎ (absint),
אָבער,,"but, however",
אַבראַמאָוויטש,,A  surname: Abramovitch,
אַגענט,/aˈɡɛnt/,"agent, operative",
אָגער,/ˈɔ.ɡɜr/,"stallion (uncastrated male horse), Hypernym: פֿערד‎",
אַגרעס,/ˈa.ɡrəs/,"gooseberry (plant of the genus Ribes), gooseberry (the",
אַדאַפּטירן,,to adapt,
אַדאַפּטירער,,adapter,
אַדוואָקאַט,/ad.vɔˈkat/,"lawyer, attorney",
אַדווערב,/adˈvɛrb/,(grammar) adverb,
אַדורך,/aˈdʊʁχ/,through,
אַדורכן,,"to look through, browse",
אַדיע,,adieu (farewell),
אַדיעקטיוו,/a.djɜkˈtɪv/,(grammar) adjective,
אַדיעקטיוויש,,adjectival (functioning as an adjective),
אַדל,/ˈa.dl̩/,nobility,
אַדלער,,A  surname: Adler,
אָדלער,/ˈɔdɫəʁ/,eagle (bird),
אָדם,/ˈɔ.dəm/,Adam,
אַדמיניסטראַציע,/admɪnɪsˈtʁat͡sjə/,"administration, management",
אַדעס,,Alternative form of אָדעס‎ (odes),
אָדעס,,Odessa (an oblast of Ukraine),
אָדער,,"or, ‏אָדער...אָדער...‎‎ ― oder...oder... ― either...or...",odar
אָדער,,"(anatomy) vein, blood vessel",odar
אָדער,,"(anatomy) vein, blood vessel",odar
אָדערל,,"Diminutive of אָדער‎ (oder), (anatomy) capillary",
אָדר,,Adar (month),
אַדרבא,/ˈadərabə/,"on the contrary, by all means, be my guest",
אַדרעס,/ˈa.drɛs/,address (direction for letters),
אַדרעס,/ˈa.drɛs/,"address (speech, discourse)",
אָהאַיאָ,,Alternative spelling of אָהײַאָ‎ (ohayo),
אַהיים,/aˈhɛɪ̯m/,homeward,
אַהיימגיין,/aˈhɛɪ̯mɡɛɪ̯n/,go home,
אַהיימלויפֿן,/aˈhɛɪ̯mɫɔɪ̯fn̩/,to run home,
אַהין,/aˈhɪn/,"thither, to there",
אָהן,,Obsolete spelling of אָן‎ (on),
אַהער,,"hither, to here",
אַהערקומען,/aˈhɛʁkʊmən/,to come here,
אָהײַאָ,,Ohio,
אָוואַ,,"(often used sarcastically) An indication of excitement, surprise, astonishment, or pleasure.",
אַוודאי,,"of course, certainly, definitely",
אַווטאָגראַף,,autograph,
אַווטאָר,,(Daytshmerish) Alternative form of אויטאָר‎ (oytor),
אָוונט,/ɔvn̩t/,evening,
אָוונטשטערן,,evening star (planet Venus seen in the evening),
אַוועק,/əˈvɛk/,"away, ‏גיי אַוועק!‎‎ ― gey avek! ― Go away!",אַן
אַוועק־,,"A verbal complement, usually meaning away.",
אַז,,"as, when, if, that",alse
אַזאַ,/aˈza/,such a; this kind of a,
אַזאָט,,nitrogen (chemical element),
אַזאַן,/aˈzan/,such a; this kind of a,
אַזבוקע,,Cyrillic alphabet,
אַזוי,,"so, thus",
אַזוי,,"Really?, Is that so?",
אַזיאַטיש,,Asian,
אַזייגער,,Alternative spelling of אַ זייגער‎ (a zeyger),
אַזיע,[ˈazjə],Asia,
אַזעלכע,/aˈzɛɫχə/,such; this kind of,
אַזערבײַדזשאַן,,Azerbaijan (a country in Europe and Asia),
אָזערע,,"lake, Synonym: סאַזשלקע‎ (sazhlke)",
אַזש,,"(colloquial) as many as, as much as, all the way to,",
אָזשענע,/ˈɔʒənə/,blackberry,
אַחוץ,,except (with the exception of),
אַחרון,,last,
אַחרון,,"(Judaism) One of the Acharonim, modern sages of Jewish",
אַחריות,,responsibility,
אָט,,"here, there (used to refer to a direction being pointed",
אַטאָם,,(physics) atom,
אַטאָמיש,,"(physics, chemistry) atomic, atomic (of or relating",
אַטאַק,,Alternative form of אַטאַקע‎ (atake),
אַטאַקע,,attack (attempt to cause damage or injury),
אַטלאַנטיש,,Atlantic,
אַטמאָספֿער,/atmɔsˈfɛʁ/,atmosphere (gases surrounding the Earth),
אַטמאָספֿערע,,Alternative form of אַטמאָספֿער‎ (atmosfer),
אַטעיִזם,,atheism,
אַטעיִסט,,atheist,
אָטעם,,breath,
אָטעמען,,to breathe,
אָטעמען,,plural of אָטעם‎ (otem),
אַך,,oh! (expression of surprise or realization),
אַכט,/aχt/,eight,
אַכט,/aχt/,eighth,
אַכט,/aχt/,eighth,
אַכטל,,eighth (one of eight parts equal to a whole),
אַכטנס,,eighthly,
אַכציק,,eighty,
אַכציקסט,,eightieth,
אַכציקסטל,,eightieth (one of eighty parts equal to a whole),
אַכצן,,eighteen,
אַכצנט,,eighteenth,
אַכצנטל,,eighteenth (one of eighteen parts equal to a whole),
אַלאַבאַמאַ,,Alabama (a state of the United States),
אַלאַסקאַ,,Alaska (a state of the United States),
אַלאַסקע,,Alternative form of אַלאַסקאַ‎ (alaska),
אַלבאָם,,album,
אַלבאַניע,,Albania (a country in Europe),
אַלגעברע,,algebra (system for computation),
אַלגעריע,,(rare) Algeria (a country in Africa),
אַלהיילער,,"(medicine) cure-all, allheal (plant), panacea",
אַלומיניום,,aluminium (silvery metal),
אַלזשיר,,Algeria (a country in North Africa),
אַלט,/aɫt/,"old, Antonym: יונג‎ (yung)",alt
אַלטדײַטש,,Old High German (language),
אַלטדײַטש,,"medieval German, Old High German (attributive)",
אַלטהויכדײַטש,,Old High German (language),
אַלטער,,"inflection of אַלט‎ (alt):
nominative masculine singular
dative feminine singular",
אַלטער,,An old man.,
אַלטערנאַטיוו,,an alternative,alternativus
אַליגאַטאָר,,alligator (large amphibious reptile of genus Alligator),
אָליוו,/ɔˈʎɪv/,"olive (fruit), Synonyms: מאַסלינע‎‎ (masline‎), איילבערט‎‎",
אַליין,,(predicative only) alone,אַלע
אַלמנה,,widow,
אַלמער,,closet (furniture),
אָלמערט,,"A  surname, borne by Ehud Olmert.",
אַלס,,"(nonstandard, Daytshmerish) as; like; in the function",
אַלע,/ˈaɫə/,all,al
אַלעס,,"(dialectal, Poylish) Alternative form of אַלץ‎ (alts) (everything)",
אַלעע,,"alley, Synonyms: געסל‎ (gesl), הינטערגעסל‎ (hintergesl),",
אַלערגיע,,allergy (disorder of the immune system),
אַלף,,"aleph (first letter of the Hebrew script), Hyponyms:",
אַלף־בית,,"alphabet, especially the Hebrew alphabet",
אַלפֿאַבעט,,alphabet,
אַלפֿאַבעטיש,,alphabetic; in (non-Hebrew) alphabetical order,
אַלפֿאַרבאַנדיש,,(Soviet Union) union-wide (covering or encompassing,
אַלץ,,"everything, Synonym: אַלצדינג‎ (altsding)",
אַלצדינג,,everything,alles
אַלקאָהאָל,,alcohol (intoxicating beverage),
אַלקאָהאָליזם,,alcoholism,
אַם,,wet nurse,
אַמאָל,,Alternative spelling of אַ מאָל‎ (a mol),
אַמבּאָנע,,pulpit,
אַמבאַסאַדע,/ambaˈsadə/,embassy,
אַמוניציע,,ammunition,
אַמורא,,"(historical, Judaism) One of the Amoraim, sages of",
אַמט,/amt/,"office, post, position, ‏האַלטן אַן אַמט‎ ― haltn an",
אָמלעט,,omelette (dish made with beaten eggs),
אָמן,/ɔˈmɛɪ̯n/,amen (so be it),
אָמן,/ɔˈmɛɪ̯n/,amen!,
אַמנעזיע,/amˈnɛzjə/,amnesia (loss of memory),
אַמסטערדאַם,,Amsterdam (the capital city of the Netherlands),
אַמעריטשקע,,(endearing) Diminutive of אַמעריקע‎ (amerike),
אַמעריקאַניש,/amɛʁɪˈkanɪʃ/,American,
אַמעריקאַנער,,American,
אַמעריקע,/aˈmɛʁɪkə/,"America, United States of America (a country in North",
אַן,/an/,"a, an",
אָן,/ɔn/,"without, ‏וואָס קען וואַקסן, וואַקסן אָן רעגן?‎‎vos",
אָן,/ɔn/,"on, onward, ‏פֿון איצט אָן‎‎ ― fun itst on ― from now",
אָן,/ɔn/,"on, onward, ‏פֿון איצט אָן‎‎ ― fun itst on ― from now",
אָנ־,,Increases specificity of the action,
אַנאַנאַס,/anaˈnas/,pineapple (plant and fruit),
אַנאַרכיזם,,anarchism (belief that proposes the absence and abolition of government in all forms),
אַנאַרכיסט,,anarchist,
אַנאַרכיסטיש,,anarchistic,
אַנגאַזשירן,,"engage, 2020 April 24,  Mikhail Krutikov,  “װי פּאָליטיש",
אָנדענק,,"memory, remembrance",
אַנדער,/ˈandəʁ/,other,
אַנדערע,[ˈandərə],nominative/accusative singular feminine of אַנדער‎ (ander),
אַנדערע,[ˈandərə],others; some,
אַנדערש,/ˈandəʁʃ/,"otherwise (differently, in another way), else, ‏עפּעס",
אָנהייב,/ˈɔnhɛɪ̯b/,beginning,
אָנהייבן,/ˈɔnˌhɛɪ̯bn̩/,(reflexive) to begin,
אָנהייבן,/ˈɔnˌhɛɪ̯bn̩/,plural of אָנהייב‎ (onheyb),
אָנהייבער,,beginner,
אַנו,,"come on, well, then",
אָנוואַרעמען,,"(perfective, transitive or intransitive) warm up, heat",
אָנווערן,,(transitive) to lose,
אַנולירונג,,annulment (the act or instance of annulling or declaring,
אַנולירן,,"to annul, cancel, repeal, overrule (formally revoke",
אַנומלט,/aˈnʊmɫ̩t/,"recently, the other day",
אַנומלטיק,,recent,
אַנונג,/ˈanʊŋɡ/,"notion, idea, inkling",
אַנטאָלאָגיע,,"anthology (collection of literary works), Synonym:",
אָנטאָלאָגיע,,ontology (study of being),
אָנטאָלאָגיש,,"ontological (of, or relating to, ontology)",
אָנטאָן,/ˈɔnˌtɔn/,"to clothe, to put on, (reflexive) to get dressed",
אָנטאָן,/ˈɔnˌtɔn/,clothes,
אַנטוישן,,"to disappoint, let down, 1946,  I.J. Singer,  “אַ ייד",
אָנטייל,,"part; participation (act of participating), Synonym:",
