L2_orth,L2_ipa,L2_gloss,L2_etym
'n,,Contraction of den.,
'n,,Contraction of en.,
-aasch,,Forming nouns with the sense of collection or appurtenance.,
achten,/ˈaxtn̩/,"(intransitive, with op) to care about, pay attention",
achterangahn,,"to go after, follow, Wat geiht achteran?, What next?",
achterankamen,,"to come after, follow, Wat kümmt achteran?, What next?",
achtergahn,/ˈɑxtəɡɔːn/,"to deceive, He is sien egen besten Fründ achtergahnHe",
adopteren,,to adopt,
afdingen,,"to waive, derogate",
afkedden,,"(western Low Prussian) to unchain, to release from",
afschaven,,"to scrape off, to scrape clean, to wear thin",af-
afsteken,,to stab,
Ailand,,island; Alternative form of Eiland,
Ailanner,,islander,
Altoor,,altar,
an,-an,"on, to, at",
an,-an,on,
ankamen,,"(intransitive) to arrive, (impersonal, with preposition",
anner,,other,ander
annulleren,,"to annul, nullify, cancel",
anwrümmeln,,"to dress up messy, to roll up",
Aristoteles,,Aristotle,
aten,,to breathe,
Aventüür,,adventure,
Avtheek,,"apothecary, pharmacy, drugstore",
balstürig,/ˌbalˈstyːrɪç/,"hard to control, stubborn, quick-tempered",
bannig,,"very, Bannig goot., Very good.",
bargen,,"(transitive) to save; to rescue, (transitive) to conceal;",
basten,,"to burst, explode",barsten
Baum,,tree,
beden,,"to offer, to provide",bêden
beden,,to pray,bêden
beden,,to pray,bêden
bedregen,[beˈdrɛɪ̯ɡŋ̩],"(transitive) to cheat; to swindle, Mien Fro bedrüggt",
bedregen,[beˈdrɛɪ̯ɡŋ̩],"(intransitive) to amount to; to be, Düt bedriggt mehr",
bedregen,[beˈdrɛɪ̯ɡŋ̩],"(intransitive) to amount to; to be, Düt bedriggt mehr",
bedrunken,,"drunk, drunken",
bedüden,,"to mean, to signify",
beennen,,"to finish, to complete, (computing) to exit",
befehlen,/bəˈfeːlən/,"To order, command.",
begraven,/bəˈɡraːvən/,"to bury, De dode Katt worr in'n Achtergoorn begraven",
begünnen,,to begin,biginnan
bi,/biː/,"at, with, Bi us is dat ümmer Feest., With us it's always",
bi,/biː/,"alongside, with, in order to adjust or improve",
bidden,,"to ask, He beed € 12,50 to kriegen. — He asked to have",biddian
bieten,[ˈbiːtn̩],to bite,bijten
bikamen,,"to enter, get in, to arrive to",
binnen,/ˈbɪnən/,to bind,
Bischop,,bishop,
biëtken,,(Münsterland) a bit (to a small extent or degree),
blieven,,"to remain, stay",bilivan
blot,,"only, merely",
blöden,,to bleed,blȫden
boen,,"to build; to construct, (drug-related) to roll a joint,",
Bookstaav,,(orthography) letter,
Boomwull,,cotton,
-bor,/boːɐ̯/,-able,
breken,[breːkⁿŋ̩],to break,brēken
bringen,/ˈbrɪŋən/,"To bring, carry, deliver, supply",bringen
bruken,,"to need to, to have to (in negation or with the adverb",
bruken,,to use,
bruken,,to use,
Brääg,,"bridge
Synonym: Brügg",
Brügg,,"bridge
Synonym: Brääg",
bugen,,to bow,
buten,/ˈbuːtən/,outside,
buten,/ˈbuːtən/,"outside, out of",
bögen,,"to bend, to diffact, to turn, to flex",
böten,[ˈbœɪ̯tⁿn̩],"(transitive, obsolete) to pay for, (intransitive, religion)",
Büx,,pants,
Choor,,choir,
Dagg,,day,
-de,/də/,"appended to an adjective, it makes a feminine noun",-ede
de,/deː/,"the, De Mann gat hen. ― The man walks [lit. goes] there.,",
de,/deː/,"(relative) which, that, de Mann, de dår güng ― the",
Deel,,part,dēl
Deel,,vestibule,dēl
Deel,,vestibule,dēl
dei,/ˈdɛɪ̯/,Alternative form of de,
denken,,to think,
dit,,this,
-dom,/doːm/,belonging to a domain or territory (e.g. Hartogdom,-dôm
Donnerweder,,thunderstorm,
doon,/doʊ̯n/,"to do, to put, Do dat aver dor!, Just put it in there!,",dôn
dootblieven,,to die,
dootfallen,,"to die, fall dead",
dootfreren,,to freeze to death,
dootföhren,,to knock down and kill,
dootgahn,,to die,
doothauen,,"to slay, kill",
dootlopen,,"to peter out, to run dead",
dootmaken,,to kill,
dootscheten,,to shoot dead,
dootsteken,,to stab to death,
drapen,,"(transitive or reflexive) to meet; to encounter, (transitive",
dree,,three,
dregen,[ˈdrɛɪ̯ɡŋ̩],"(transitive) to deceive, (intransitive) to be deceptive",
dregen,[ˈdrɛɪ̯ɡŋ̩],"(transitive) to carry, to take, Un wat ook kamen mag,weer",dragen
dregen,[ˈdrɛɪ̯ɡŋ̩],"(transitive) to carry, to take, Un wat ook kamen mag,weer",dragen
drepen,,"(transitive or reflexive) to meet; to encounter, (transitive",
drieten,,"(vulgar, colloquial) to shit",
drieven,,"(transitive, auxiliary: “hebben”) to drive (e.g. livestock);",
dringen,,"(intransitive, auxiliary hebben) to insist; to press,",dringen
drinken,,to drink,
drunken,,"drunk, drunken",drunken
dröffen,,(nonstandard) Alternative form of dröven,
dröven,/ˈdrøːvŋ̩/,"(auxiliary) to may, be able, Dröfft he binnenkamen?,",
dröög,,dry,drȫge
Dunner,,thunder,thunar
duun,,drunk,
dwingen,/ˈdvɪŋən/,(transitive or reflexive) to force; to compel; to make,
Dwääl,,towel,
Däänsch,,Danish (language),
döpen,/ˈdøːpŋ̩/,"to immerse, dip, (Christianity) to baptize, to christen,",dö̂pen
dören,/ˈdøːrŋ̩/,"(auxiliary) to dare, venture, Woso döörst du?, How",
dörven,/ˈdœrvən/,"(auxiliary) to may, be able, Dörv ik jo wiesen?May",
Döst,[ˈdøst],thirst,Dörst
dünken,[ˈdʏŋkn],"(copulative) to seem, Mi dücht dat Weder vundaag bannig",thunkian
Dünnerdag,,Thursday,
düppen,/ˈdypŋ̩/,to dip,*duppian
Düütschland,,Germany,
ebben,,to ebb,ebben
Eentall,,(grammar) singular,
eer,,Alternative spelling of er,
Eerdlöper,,lizard (Lacertilia),
egen,,(reflexive) to suit,eigenen
ehr,/eːr/,"(in some dialects) ere, before, Vertell (or: Tell)",
ehr,/eːr/,"(personal) her (dative of se (she)), Segg ehr dat!,",ēr
ehr,/eːr/,"(possessive) her (possessive of se (she)), Ehr Ogen",ēr
ehr,/eːr/,"(possessive) their (possessive of se (they)), Ik heff",ēr
ehr,/eːr/,"(personal) her (dative of se (she)), Segg ehr dat!,",ēr
ehr,/eːr/,"(possessive) her (possessive of se (she)), Ehr Ogen",ēr
ehr,/eːr/,"(possessive) their (possessive of se (they)), Ik heff",ēr
ehrder,/ˈeːʁdəʁ/,"rather, quite, comparatively, somewhat, earlier",ēr
ehren,/ˈeːrən/,to honor,
Eiland,,island,eilant
eine,/ˈɛɪ̯nə/,"a, an",
-el,,Suffix forming nouns originally denoting an agent from,
-el,,A suffix that describes a male person (or other creature),-ling
-el,,A suffix that describes a male person (or other creature),-ling
elk,,"(in the singular) each, every, (in the plural) some,",elk
-els,/əlsə/,Alternative form of -else,
-elsch,,Alternative form of -else,
-else,/əlsə/,"Creating, from a verb, a noun which is created by the",
-en,/ən/,"forms nouns from verbs (called gerunds) or other nouns,",-inge
-en,/ən/,Used to form the infinitive of verbs.,-inge
-en,/ən/,Used to form the infinitive of verbs.,-inge
ennen,,to end,Enn
er,,Alternative spelling of ehr,
eten,/ˈeːtən/,to eat,eten
evakueren,,to evacuate,
evenen,,to level,ēvenen
Fader,,Alternative form of Vader,
Fader,,Alternative form of Vader,
faken,,often,
Falk,,falcon (bird),
fallen,/ˈfalːn̩/,"(ergative) to fall, tumble, de Avend fallt ― the evening",
Farve,,Alternative spelling of Farwe,
Farwe,/ˈfarwə/,"colour/color, (in some dialects) paint",
faten,/ˈfɒːtən/,to grasp,
Faut,,foot (anatomy),vôt
Faut,,(Sauerländisch) foot (anatomy),vôt
Faut,,"(Sauerländisch, Westphalian Märkisch) foot (anatomy),",vôt
fechten,/ˈfɛxtn̩/,"to fight, to combat, to wage battle, to fence, to struggle,",fight
Fent,/fɛnt/,"young fellow, boy",
Fick,/fɪk/,"A pocket, Dor grep he dat Kniw in sine Fick.Then he",
finnen,,to find,findan
Flaag,,(rare) surface,
Flach,,surface,
Fladdermuus,,Alternative form of Fleddermuus,
fladdern,,to flutter,
Fleddermuus,,(male or female) bat (flying mammal),
flegen,,to fly,fliogan
Fliddermuus,,Alternative form of Fleddermuus,
fluddern,,to flutter,fluttern
Flunk,,wing,
Flunkenspegel,,(ornithology) speculum,
fluttern,,to flutter,*flutrōną
fodern,,(in some dialects) to feed,
foortkamen,,"to progress, to get away",
Frankrich,,France,
free,,(rather rare) free,vrîe
freren,,to freeze,
fresen,,to freeze,vriezen
Färöer,/ˈfɛːrøː(ə)r/,Faroe Islands,
Föhl,,feeling (Geföhl is more common than Föhl),
Föhlen,,the act of feeling,
füllen,/ˈfʏl(ː)(ə)n/,"to fill, (cooking) to stuff",fullian
füör,,(Westphalian) for,
Gaasch,,fee (of an artist),
Gaitlink,,(Münsterländisch) blackbird,
gau,/ɡaʊ̯/,quick,
Gebett,/ɡəˈbet/,prayer,gibed
