L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Fula alphabet, called a and written in the Latin script.",
a,,"The first letter of the Fula alphabet, written in the",
a,,you (second person singular subject pronoun; short,
a,,you (second person singular subject pronoun; short,
aad-,,"related to agreement, contract",
aada,,"custom, tradition",
aaden,,"human, person",
aadi,,"covenant, pact",
aafiya,,"health, well-being",
aahiijo,,a Quran student,
aala,,"tool, instrument",
aali,,"family, clan, lineage",
aan,,you (second person singular emphatic pronoun),
aanyeere,,"grave, tomb",
aaw-,,"related to seeding, sowing",
aawdi,,seed (that which is sown or planted),
aawoowo,,sower,
aawugol,,"(transitive) to sow, to plant seed",
abada,,never,
abadan,,never,
acaari,,fonio (Digitaria exilis),
acc-,,"related to leaving, letting",
accaari,,Alternative form of acaari,
adadu,,"total, sum, number, figure",
adala,,(anatomy) muscle,
adunaaru,,"the world, the earth",
alaa,,"there is not, there is no, not, no",
am,,"(possessive) my., suudu am, my house",
an,,(possessive) Alternative form of am (my).,
an,,second person singular emphatic pronoun you,
an,,second person singular emphatic pronoun you,
annabi,,(Pulaar) prophet (one who speaks by divine inspiration),
arɗo,,"leader, guide, ruler, conqueror, winner, victor",
asama,,sky,
asangal,,"pelvis, hip, thigh",
awdi,,Alternative form of aawdi (seed),
awotooɗo,,"fisherman, fisher",
aɗa,,you (second person singular subject pronoun; long form),
b,/b/,"The third letter of the Fula alphabet, written in the Latin script.",
ba,,question-forming interrogative particle (expressing,
baaso,,"poor person, pauper",
baharu,,"sea, ocean",
baka,,"(clothing) tunic, boubou, agbada",
bakkaatu,,sin,
balanngaaru,,stretcher,
ballal,,"help, aid, collective work[1]",
bappoore,,"type of fish, Lates niloticus",
bataake,,"letter, epistle",
bayillo,,blacksmith,
bee,,"it must, it is necessary that, iggey yimbe bee bonnii",
bimmbi,,in the morning,
binndo,,"writer, scribe",
bolol,,"path, road, main artery of a village",
bolondaa,,"enlarged family, clan, tribe",
Boɗaaɗo,,member of a subgroup of nomadic Fulas native to the,
buguuru,,"grass hut, shelter made of grass, herder's hut",
bukkaaru,,"booth, grass shelter, esp. of herdsmen",
buuru,,"bread, hyena",
c,/tʃ/,"A letter of the Fula alphabet, written in the Latin script.",
carmalal,,twig (used as a combustible),
cellal,,"health, well-being",
coggal,,"herd of cattle (or other animals)[1], herd of cattle",
conndi,,"flour, powder",
cuuram,,"milk or porridge diluted with water, milk that one",
d,/d/,"A letter of the Fula alphabet, written in the Latin script.",
daande,,"neck, throat, gullet, voice",
dakkere,,balls of flour cooked with steam,
dankali,,sweet potato,
dankata,,"help, assistance",
dannaajo,,hunter,
debbo,,"woman, female, wife (spouse)",
deftere,,book (collection of sheets of paper),
dewtere,,Alternative form of deftere (book).,
