L2_orth,L2_ipa,L2_gloss,L2_etym
9x,[t͡ɕin˧˦ ʔïk̟̚˧˦],"born in the 90s
2008,  Viện nghiên cứu phát triẻ̂n xã hội,  Di dân và bảo trợ xã hội ở Việt Nam trong thời kỳ quá độ sang kinh tế thị trường, NXB Thế giới:Ở Viện Nam, quy mô gia đình ngày càng trở nên nhỏ đi khi người dân có xu hướng sinh ít con hơn, và những thế hệ mà người ta gọi là thế hệ 8X hay 9X ngày càng có xu hướng đề cao chủ nghĩa cá nhân.In Vietnam, families are becoming ever smaller in scale as people tend to have fewer children, and the generations called the 80s generation and the 90s generation show an ever more individualist trend.",
A-déc-bai-dan,[ʔaː˧˧ zɛk̚˧˦ ʔɓaːj˧˧ zaːn˧˧],Azerbaijan,
A-déc-bai-gian,[ʔaː˧˧ zɛk̚˧˦ ʔɓaːj˧˧ zaːn˧˧],Azerbaijan,
A-di-đà,[ʔaː˧˧ zi˧˧ ʔɗaː˨˩],Amitābha,
A-la,[ʔaː˧˧ laː˧˧],"(Islam) Allah, thánh A-la ― Allah, đức A-la ― Allah",
a-lô,[ʔaː˧˧ lo˧˧],"hello (when answering the telephone), Synonym: anh/em/mình/etc.",allô
a-lô,[ʔaː˧˧ lo˧˧],"(colloquial) to call someone on a telephone, (slang)",allô
A-nhi,[ʔaː˧˧ ɲi˧˧],(Hinduism) Agni,
A-rập,,Alternative form of Ả Rập,
A-ri-xtốt,[ʔaː˧˧ ɹi˧˧ stot̚˧˦] ~ [ʔaː˧˧ zi˧˧ stot̚˧˦],Aristotle,
A-sin,[ʔaː˧˧ sin˧˧],"(Greek mythology, Roman mythology, literature) Achilles",
A-sơ-ga-bát,[ʔaː˧˧ səː˧˧ ɣaː˧˧ ʔɓaːt̚˧˦],Ashgabat (the capital city of Turkmenistan),
A-ten,[ʔaː˧˧ tɛn˧˧],Athens (the capital city of Greece),
à,[ʔaː˨˩],oh; I see,
à,[ʔaː˨˩],"Question particle.
Thế à?Really?
Cháu mới về à?So you've come back.
Nhóm mày có bốn người thôi à?There's only four members in your group, isn't there?",
ả,[ʔaː˧˩],(Central Vietnam) elder sister,
ả,[ʔaː˧˩],"(derogatory) she/her, that little slut
ả hồ lithat vixen bitch; that little mistress bitch",
á,[ʔaː˧˦],The name of the Latin-script letter Ă.,
á,[ʔaː˧˦],"secondary, á hậu ― a beauty pageant runner-up, Mạnh",
á,[ʔaː˧˦],"secondary, á hậu ― a beauty pageant runner-up, Mạnh",
Á,[ʔaː˧˦],Asia,
Á,[ʔaː˧˦],Asian,
Á-Âu,[ʔaː˧˦ ʔəw˧˧],"Eurasia, lục địa Á-Âu ― Eurasia (continent), đại lục",
ạ,[ʔaː˧˨ʔ],"(polite) a particle at the end of the sentence to express formal politeness, especially to seniors
Chào cụ ạ.How do you do? (to an older person)",
ạ,[ʔaː˧˨ʔ],"to use the particle ạ when speaking to someone
Con hư quá! Phải ạ chú đi chứ!That's not polite of you! Don't forget to use politeness particles!",
ác,[ʔaːk̚˧˦],"cruel; evil; inhumane; merciless, cái ác ― evil, (informal,",
ác,[ʔaːk̚˧˦],"(literary) evil, Antonym: thiện, thiện (và) ácgood",
ác,[ʔaːk̚˧˦],"(Nghệ An, Hà Tĩnh) crow",
ác,[ʔaːk̚˧˦],"(Nghệ An, Hà Tĩnh) crow",
Ác-hen-ti-na,[ʔaːk̚˧˦ hɛn˧˧ ti˧˧ naː˧˧],Argentina (a country in South America),
Ác-hen-ti-na,[ʔaːk̚˧˦ hɛn˧˧ ti˧˧ naː˧˧],Argentine,
Ác-mê-ni-a,[ʔaːk̚˧˦ me˧˧ ni˧˧ ʔaː˧˧],Armenia (a country in Europe and Asia),
Ác-mê-ni-a,[ʔaːk̚˧˦ me˧˧ ni˧˧ ʔaː˧˧],Armenian,
Ác-si-mét,[ʔaːk̚˧˦ si˧˧ mɛt̚˧˦],Archimedes (an ancient Greek mathematician),
ác-ti-sô,[ʔaːk̚˧˦ ti˧˧ so˧˧],(botany) artichoke,
ACE,[ʔajŋ̟˧˧ t͡ɕi˧˨ʔ ʔɛm˧˧],Initialism of anh chị em.,
ách,[ʔajk̟̚˧˦],yoke,
ách,[ʔajk̟̚˧˦],to stop,
ách,[ʔajk̟̚˧˦],to stop,
actini,[ʔaːk̚˧˦ ti˧˧ ni˧˧],actinium,
ADN,[ʔaː˧˧ ʔɗe˧˧ ʔɛn˧˧],(biochemistry) DNA,
agon,"[ʔaː˧˧ ɣəwŋ͡m˧˧], [ʔaːk̚˧˦ ɣəwŋ͡m˧˧], [ʔaːk̚˧˨ʔ ɣəwŋ͡m˧˧]",argon,argon
ai,[ʔaːj˧˧],"who, Bạn là ai?Who are you?, Ai (mà) biết.Who knows?",
Ai-déc-bai-gian,[ʔaːj˧˧ zɛk̚˧˦ ʔɓaːj˧˧ zaːn˧˧],Azerbaijan (a country in Europe and Asia),
Ai-len,[ʔaːj˧˧ lɛn˧˧],"Ireland (a country in Europe), Synonym: Ái Nhĩ Lan",Ireland
Ai-xơ-len,[ʔaːj˧˧ səː˧˧ lɛn˧˧],"Iceland (a country in Europe), Synonym: Băng Đảo",Iceland
Ai-xơ-len,[ʔaːj˧˧ səː˧˧ lɛn˧˧],Icelandic,Iceland
ải,[ʔaːj˧˩],(dated or literary) pass (as between mountains),
ái,[ʔaːj˧˦],"(sinicized, slang, humorous) to love",
ái,[ʔaːj˧˦],(chiefly in compounds) love,
