L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Moore alphabet, written in the Latin script.",
abada,,never,
alkamdo,,wheat,
arzãna,,paradise,
Arzũma,,Friday,
baa,,even,
baaga,,dog,
bambarenga,,a Bambara person,
baninga,,"white sorghum, Sorghum guineense",
baoore,,"granary, grain-store made of clay or adobe",
base,/bà.se/,to leave,
batoaare,,"slaughterhouse, abattoir",
beoko,,"Bohor reed-buck, Redunca redunca",
boata,,"box, bin, can",
boboore,,Bobo (language),
boko,,"hole, pothole",
burkina,,Alternative form of burkĩna,
burkĩna,/bùɾ.kĩ.ná/,honest person,
busri,,yam,
buudu,,"family, blood relationship, family ties, ethnicity,",
bã-longdem,,contagious disease,
bã-piuugdum,,epidemic,
bã-tolem-tolem,,epidemic disease,
bãaga,,disease,
bãnkãna,,"taro, taro root",
bãoko,,(human body) shoulder,
bõanga,,donkey,
bɩnde,,Goumanché (language),
bʋsãanga,,a Bissa person,
bʋʋga,,goat,
daarɛ,,day,
dagaabga,,a Dagaaba person,
daoa,,man,
doogo,,"house, hut, room, building",
doore,,stick,
Doori,,Dori (a city in Burkina Faso),
dõde,,"accuse unjustly, calumniate, defame, libel, slander,",
dĩiri,,forehead,
dũndã,,today,
dɩɩbo,,food,
dẽ,,"and, then, afterwards",
faare,/fáːɾè/,headlight,
fãa,,"all, every",
fɛɛsa,,"country potato, Coleus rotundifolius",
Gaoa,,Gaoua (a city in Burkina Faso),
gebre,,onion,
gelle,,egg,
goobre,,zebu,
goɛtrgoɛɛga,,big red ant,
gãe,,to be lying down,
gɩgemde,-emde,lion,
gʋʋre,,kola nut,
karga,,"leg, foot",
keekee,,bicycle,
Kodenvaare,,Côte d'Ivoire,
koom,,water,
koosgo,,sale,
koɛɛnga,,dry,
Kugpɛɛla,,"Koupela (a city in Kouritenga, Burkina Faso)",
kukuri,,pig,
Kõngũsi,,Kongoussi (a city in Burkina Faso),
Kʋdgo,,Koudougou (a city in Burkina Faso),
lagfo,,"money, cowry, coin",
leemse,,"to taste, to put into the mouth",
loalga,,bull,
Maanga,,Manga (a city in Burkina Faso),
maraoa,,rock hyrax (procavia capensis),
mog-noore,,sea coast,
na-tẽnga,,"capital city, administrative center",
Nawuri,,Nahouri (a province of Burkina Faso),
ninsaala,,human being,
Nũngu,,"Fada N'Gourma (a city in Gourma, Burkina Faso).",
paase,,"add, add up, to sum, augement",
paasgo,,"the act of adding, addition",
pemsem,,"air, breeze, atmosphere",
pʋg-yãanga,/pʊ̀ɡ.jã́ːŋ.ɡɑ/,old woman,
pʋsʋka,,"half, middle",
Pʋʋgo,,Pô (a city in Burkina Faso),
ra,/rà/,to buy,
raaga,/ràː.ɡá/,market (large area for sellinɡ ɡoods),
rapoore,,space behind the house,
reezõ,,region (an administrative subdivision),
rõde,,"accuse unjustly, calumniate, defame, libel, slander,",
sake,,"to take out, to accept, agree, approve of, tolerate,",
sakre,,obedience,
silmiirindi,,Fulani (language),
sore,,"road, way, path, journey, crossing",
Sãnematẽnga,,Kaya (a city in Burkina Faso),
sãnteere,,Ashanti language,
sãntɛya,,Ashanti person,
Sɩa,,Bobo-Dioulasso (a city in Burkina Faso),
tarboko,,slipper (footwear),
Tible,,"Tiébélé (a city in Nahouri, Burkina Faso)",
Toan,,Tougan (a city in Burkina Faso),
toeeme,,"to change something, innovate, vary, change clothes,",
togsende,,uniform,
Tẽnkʋdgo,,Tenkodogo (a city in Burkina Faso),
Wayugyã,,Ouahigouya (a city in Burkina Faso),
weefo,,"horse, bicycle",
Wẽmtenga,,Ouemtenga (a village in northern Burkina Faso),
Yaooko,,Yako (a city in Burkina Faso),
yoko,,hollow,
zamaan-tẽnga,,nation,
zãngoeoogo,,Hausa (person),
zĩiga,,"location, place",
zɛɛge,,"to get up and act quickly before it is too late
D zɛɛg n kuil tɩ saaga.Let's go home quickly because it will rain soon.",
Zɩɩyãre,,Ziniare (a city in Burkina Faso),
ãadga,,"bkackberry tree, plum tree, Vitex doniana",
ãbga,,"panther, leopard, Panthera pardus",
ãdga,,star,
ãndũni,,"world, universe",
ãnkam,,"everyone, everybody, each one",
