L2_orth,L2_ipa,L2_gloss,L2_etym
ငဝ်းလၢႆး,/ŋaw˥.laːj˥/,"condition, situation, circumstance",
ငိူင်ႉဝႄႈ,/ŋɤŋ˦˨ˀ.wɛː˧˧˨/,"(transitive) avoid, shun",
ငူး,/ŋuː˥/,snake,
တင်ႇငူင်း,/taŋ˩.ŋoŋ˥/,chair,
တတ်း,/tat̚˥/,to cut,
တပ်ႉ,/tap̚˦˨ˀ/,fort,
တပ်ႉသိုၵ်း,/tap̚˦˨ˀ.sʰɯk̚˥/,"the Army, troop",
တမၢၼ်ႇ,/ta˨˦.maːn˩/,courier; messenger.,
တမ်ႇငႃႈ,/tam˩.ŋaː˧˧˨/,fisherman,
တမ်ႇတိူင်း,/tam˩.tɤŋ˥/,wall,
တမ်းပူႇ,/tam˥.puː˩/,(မႆႉ~) twig frayed at one end to clean the teeth,
တလႅင်း,/ta˨˦.lɛŋ˥/,Mon,
တႃ,/taː˨˦/,eye.,
တႃ,/taː˨˦/,maternal grandfather.,
တႃ,/taː˨˦/,maternal grandfather.,
တၢင်ႇထီး,/taːŋ˩.tʰiː˥/,(Buddhism) to crown a pagoda with an ornamental umbrella,
တၢင်း,/taːŋ˥/,"way between two places, road",
တၢင်းပဵၼ်,/taːŋ˥.pen˨˦/,"Abstract noun of ပဵၼ် (pěn); illness, disease.",
တၢင်းႁူႉ,/taːŋ˥.huː˦˨ˀ/,"knowledge, perception, intellect",
တၢင်းႁၵ်ႉ,/taːŋ˥.hak̚˦˨ˀ/,Abstract noun of ႁၵ်ႉ (hâ̰k); love.,
တၢၼ်း,/taːn˥/,class,
တၢႆ,/taːj˨˦/,to die.,
တိူၵ်ႇလိူၼ်,/tɤk̚˩.lɤn˨˦/,earthworm.,
တိူၵ်ႈ,/tɤk̚˧˧˨/,"brick or stone building, country, continent, box, depository",
တိၼ်,/tin˨˦/,foot,
တီႇသႅမ်ႇပႃႇ,/tiː˩.sʰɛm˩.paː˩/,December.,December
တီႈ,/tiː˧˧˨/,"place, situation, area, region, factual point",
တီႈ,/tiː˧˧˨/,"in, at, to, on (used before dates)",
တီႈ,/tiː˧˧˨/,"where (sometimes used with ဢၼ် (ʼǎn, “which”))",
တီႈၶႃႈ,/tiː˧˧˨.kʰaː˧˧˨/,"(royal) a sentence ending showing formality and politeness,",
တူ,/tuː˨˦/,door,
တူ,/tuː˨˦/,"I, me",
