L2_orth,L2_ipa,L2_gloss,L2_etym
a,,the (definite article).,
a,,ah (expression of surprise),
a,,"they, them (plural)",
a',,you,
abada,,eternity,
abada,,"always, forever",
abarika,[àbarika],"thanks
baba, abarika !Dad, thanks !
abarika Ala ye !Thanks God !
abarika !lower the price! (during a bargain, when the sum seems too high)",
abarka,[àbarka],"thanks
baba, abarka !Dad, thanks !
abarka Ala ye !Thanks God !
abarka !lower the price! (during a bargain, when the sum seems too high)",
adamaden,[ádamàden],"human
baba, adamaden bɛɛ ka kanAll men are equal",
adamadenya,[ádamadenya],humanity,
aderenalini,[adrenalini],adrenaline,
adɛrɛsi,[ádɛrɛsi],address,
Ala,[ala],God,
alalandi,,a person who loves God,
alamisa,[àlamisa],Tuesday,
ale,[àle],him,
alikuranɛ,[àlikuranɛ],Quran (the),
alikɔli,[álikɔli],(Medical) alcool,
alimɛti,[àlimɛti],matchstick,
amiina,[àmiːna],amen,
an,[án],we,
aw,,your (plural),
aw,,you (plural),
ayi,[àyi],no,
ayiwa,,Okay; well.,
-ba,,"(augmentative suffix)
‎dugu + ‎-ba → ‎duguba",
baana,,"rich, wealthy",
baana,,the middle finger,
baara,/báːra/,work,
baarakalan,,learning to work,
bafaarɔ,,manatee,
bagan,,"animal, beast, livestock",
bagangɛnna,,shepherd,
balansan,,Faidherbia albida,
balima,,"sibling, brother, sister",
balimamuso,,sister,
bama,,crocodile,
Bamakɔ,,Bamako (the capital of Mali),
Bamanan,,"Bambara people
a member of that people",
Bamanankan,,Bambara language,
ban,[bã˦],to finish,
bana,,disease,
bana,,sicken (to become sick),
banan,,kapok tree (Ceiba pentandra),
bananku,,"cassava, manioc",
bilali,,mat,
bintu,,savannah,
biɲɛ,,horn,
biɲɛ,,(anatomy) liver,
biɲɛ,,(anatomy) liver,
bolo,,"(anatomy) arm, hand",
bolokala,,(Anatomy) arm,
bolokoli,,circumcision,
bolokurun,,(anatomy) fist,
bolokɔni,,(anatomy) finger,
bonya,,to grow,
bugu,,"hut, shelter with straw roof",
bulon,,hut,
buru,[búruù],(music) horn,
buruju,,"genealogy, lineage",
buyaki,,guava,
bàsi,,couscous,
bɔ,,"(intransitive) to go out, come from",
bɔgɔ,,"soil, mud, clay",
bɔgɔlanfini,,mudcloth,
bɔlɔn,,"road, street",
bɛnba,,ancestor,
bɛnɛ,,sesame,
bɛɛ,,"all, every",
cɔnkɔ,[tʃɔ̃˦kɔ],to press,
cɛ,,"man, husband",
cɛmancɛrɔbana,,middle finger,
cɛrɔ,[tʃɛ̀rɔꜜɔ̀],small basket,
da,,"(anatomy) mouth, orifice, door, doorway",
da,,"plant that is source of kenaf fiber (Hibiscus cannabinus),",
da,,"plant that is source of kenaf fiber (Hibiscus cannabinus),",
dafiɲɛ,,breath,
dafuruku,,(anatomy) cheek,
dajɛ,,antelope,
dakun,,"chapter, theme",
damadɔ,,"some, many, a certain number of",
dan,,"to count, to sow",
dan,,to pass beyond,
dan,,to pass beyond,
danfara,,difference,
de,[dè],"emphatic particle (placed directly after the word it modifies)
A ma i wele. A ye ne de weleHe didn't call you. It was me that called",
dee,[dẽ˦ẽ˨],child,
den,,child,
den,,to bear fruit,
denbaya,,family,
denbaya,,to have a family,
denbo,,(vulgar) good-for-nothing,
denkɛ,,son,
denmuso,,daughter,
denso,,"womb, uterus, Synonym: dɛbɛ",
di,[dí],to give,
dingɛ,[dĩɛ˨ꜜɛ˨],hole,
do,[dòꜜò],group,
dolen,[do˦lẽẽ˨],fishhook,
don,[dõ˦õ˨],day,
don,[dõ˦õ˨],"(intransitive) to enter, (transitive) to put (something",
don,[dõ˦õ˨],marks the predicate,
don,[dõ˦õ˨],"(intransitive) to enter, (transitive) to put (something",
don,[dõ˦õ˨],marks the predicate,
don,[dõ˦õ˨],marks the predicate,
du,[dúù],household,
dugu,,"town, village",
duguba,,town,
dumuni,,eating,
dá-ji,,saliva,
dɔn,[dɔ̃˦],to know,
dɔnko,,"culture, knowledge",
dɔɔnin,,a little,
dɛn,[dɛ̀ꜜɛ̀],A type of fly (insect).,
fakɛ,,"father, uncle",
falenfɛnw,,"flora, vegetation",
fan,[fã˦ã˨],egg,
fan,[fã˦ã˨],"direction, side",
fan,[fã˦ã˨],"direction, side",
fin,,black,
fin,,"(transitive) to darken, blacken",
firifiri,[fírifiriì],struggle,
fiɲɛ,,"wind, air",
fogonfogon,,lung,
foro,,field,
foro,,penis,
foro,,penis,
foyi,,nothing,
Fula,,Fula (West African people),
Fulakan,,Fula language,
Fulani,,(derogatory) little Fula,
fura,,"leaf
Synonyms: fúrakɛlan, jíribulu, jírifura, búlu",
furakɛla,,medication,
furalan,,broom,
furu,,marriage,
furufɛn,,dowry,
fɔ,,"to say, Synonyms: láfɔ, jɔ̀, à y'á fɔ́ né yéHe said",
fɔ,,"speaking, talking, Synonym: fɔ́li, spoken word, playing",
fɔ,,"to miss, fail (to see a person), to follow (one another),",
fɔ,,"to miss, fail (to see a person), to follow (one another),",
fɔli,,music,
fɛn,,thing,
gala,,dye,
gan,[ɡã˦],to jump,
gan,[ɡã˦],hot,
gan,[ɡã˦],(transitive) to heat up,
gan,[ɡã˦],hot,
gan,[ɡã˦],(transitive) to heat up,
geji,,sea,
gele,,"African mesquite, Prosopis africana",
gɔmɛ,[ɡɔ̀mɛꜜɛ̀],A small drum.,
gɔngɔrɔ,,"pebble, stone",
gɔsi,,"(transitive) to beat, to thresh",
gɛn,,(transitive) to chase,
gɛnna,,shepherd,
habada,[hábada],"(in a negative phrase) never, kan'o kɛ abada !never",
hadamaden,[hádamàden],"human
baba, hadamaden bɛɛ ka kanAll men are equal",
hɔrɔnya,,"freedom, liberty, independence",
hɛrɛ,,peace,
i,,"thou, you (singular)",
jago,,"commerce, trade",
jakuma,,cat (domesticated animal),
jala,,African mahogany (Khaya senegalensis),
jalamugu,,turban,
jan,[dʒã˦ã˨],trap (device to catch animals),
jankaro,,disease,
jele,[dʒléleè],ax,
jeli,,"griot, bard, praise singer",
jenbe,,"(music) drum made with hollow wood and animal skin, djembe",
ji,,water,
jiri,,tree,
jiwalankata,,flood,
julaya,,trade,
jumɛn,,"which
I ye ɲɔ sugu jumɛn dan?Which type of millet did you plant?",
jòli,,how much?,
jòli,,blood,
jòli,,blood,
jɔn,,who?,
jɔyɔrɔ,,"position, role, function",
jɛgɛ,[dʒɛ́ɡɛɛ̀],fish,
kalan,,"study, reading",
kalan,,"to study, to read",
kalan,,to be warm,
kalan,,to be warm,
kalo,,moon,
-kan,,language,
kan,[kã˦ã˨],(anatomy) neck,
kelen,,one,
ko,,to say,
ko,,to wash,
ko,,to wash,
kolo,[kóloò],(anatomy) bone,
ku,,tail,
kulu,,"hill, mountain, cliff",
kulunin,,hill,
kuma,,(intransitive) to speak,
kuma,,"word, that which is spoken",
kunbere,,knee,
kundama,,"size, height",
kungo,,"countryside, brush",
kungolɛ,,wild boar,
kungowulu,,"jackal, fox",
kunko,,"problem, affair",
kunkolo,,(anatomy) head,
kunsi,,hair,
kuntaala,,"period, length of time",
kuntilenna,,direction,
kunun,,yesterday,
kunun,,to wake up,
kunun,,to swallow,
kunun,,to wake up,
kunun,,to swallow,
kunun,,to swallow,
kura,,new,
kurun,,"stool, canoe, small boat, means of transport",
kɔli,[kɔ̀liꜜì],misery,
kɔlɔ,[kɔ́lɔɔ̀],A kind of nut (esp. shea nut).,
kɔlɛ,[kɔ́lɛɛ̀],race (contest),
kɔra,,"kora, traditional 21 stringed harp played by griots",
kɔrɔ,[kɔ́rɔɔ̀],meaning,
kɔrɔ,[kɔ́rɔɔ̀],under,
kɔrɔ,[kɔ́rɔɔ̀],under,
kɔrɔmuso,,older sister,
kɔɔri,,"cotton, Gossypium hirsutum",
kɔ̀nɔ,,bird,
kɔ̀rɔ,,older brother,
kɛnɛya,,health,
kɛnɛya,,(transitive) to heal,
ladamu,,raise to child,
ma,[màꜜà],sea cow,
ma,[màꜜà],"(verbal auxiliary) marks an action which is not accomplished,",
ma,[màꜜà],"(verbal auxiliary) marks an action which is not accomplished,",
mabɛn,,arrangement,
majamu,,(transitive) to praise,
manje,,papaya,
masaku,,sweet potato,
mburu,[mbúruù],bread,
mpan,[mpã˨ꜜã˨],sword,
munna,,why?,
muso,,woman,
n,,I,
na,[náà],stew,
na,[náà],"auxiliary marker for future tense, sini, i bɛ na taa",
na,[náà],"auxiliary marker for future tense, sini, i bɛ na taa",
namasa,,banana,
ncɔgɔn,[nʃɔ˨ɡɔ̃ꜜɔ̃˨],yam,
nfirinfirin,[nfi˦rĩfirĩĩ˨],butterfly,
ngɔni,,"ngoni, a traditional lute played by griots",
ngɔnɔ,[ŋɡɔ̀nɔꜜɔ̀],dew,
nka,,but,
nkolonnin,,antelope,
nkɔli,[nkɔ̀liꜜì],(anatomy) The hind leg of a grasshopper.,
nkɔsɔn,,scorpion,
nkɔyɔ,,"bitter tomato, african eggplant, Solanum aethiopicum",
nkɛɛrɛn,,cricket,
npan,,sword,
npogotigi,,"young girl, virgin, Synonyms: mùsomannin, súngurun,",
nsana,,proverb,
nsaransaranin,[nsa˦rãsaranĩĩ˨],small fish,
nsiranɛgɛ,,bronze,
nsɛrɛ,,watermelon,
ntilen,,giraffe,
ntomi,,(botany) tamarind (Tamarindus indica),
ntori,,"frog, toad",
ntɔn,[ntɔ̃˨ꜜɔ̃˨],cricket,
nugu,,(anatomy) intestine,
nun,,(anatomy) nose,
nya,[ɲáà],(anatomy) eye,
nɔnɔ,,milk,
nɔɔrɔ,,glory,
nɛrɛ,,African locust bean (Parkia biglobosa),
pan,[pã˦],to fly,
sabali,,"patience, calm",
sanga,[sã˨ɡaꜜa˨],mourning,
sanga,[sã˨ɡaꜜa˨],"time, moment, Synonyms: dùgu, tùma, dákun, hákɛ, sèndaɲɛ,",
sanga,[sã˨ɡaꜜa˨],"time, moment, Synonyms: dùgu, tùma, dákun, hákɛ, sèndaɲɛ,",
sara,[sáraà],charm (object with magic powers),
Segu,,"A city in south-central Mali, lying 235 kilometres (146 mi) northeast of Bamako on the River Niger",
shinye,[ʃìɲɛꜜɛ̀],time,
sigida,,district,
sigiyɔrɔ,,"residence, domicile",
sini,,tomorrow,
sinin,[sínĩ],tomorrow,
sogoba,,elephant,
soso,,mosquito,
sun,,trunk (of tree),
sun,,fasting (during the month of Ramadan),
sun,,to fast,
sun,,fasting (during the month of Ramadan),
sun,,to fast,
suruku,,hyena,
sɛ,,"chicken, hen",
sɛfan,,egg,
sɛnɛ,,"agriculture, farming",
-tigi,,owner,
tigɛ,,"(transitive) to break, cut",
to,,stiff porridge,
tu,,forest; thicket,
tu,,to spit (out),
Tubabukan,,French language,
tufin,,"woody vine with recurved thorns, Acacia ataxacantha",
tɔn,[tɔ̃˦ɔ̃˨],nape (back part of the neck),
u,,they,
