L2_orth,L2_ipa,L2_gloss,L2_etym
akahpaátu,,tipi,
hunahkoótaʾ,,Franklin's ground squirrel (Poliocitellus franklinii),
kanistarahí,,tomahawk,
kaswáhat,,bloodroot,
kaséhtš,,sweet flag,
kawisákux,,"mortar, grinding stone",
koskatít,,pottery,
kátwiʾiš,,nighthawk,
naakunaánuʾ,,"juneberry, serviceberry, Saskatoon berry (Amelanchier alnifolia)",
nahkaaxišuʾ,,flower,
nahteehát,,tipi pole,
nakás,,elm,
neetahkaráni,,goshawk,
neetahpáhat,,red-tailed hawk,
neetahtaraxá,,broad-winged hawk,
neštaáka,,white flint corn,
nuhnaanišíšuʾ,,rattlesnake,
nutčiwahaánuʾ,,garter snake,
nuutisuxkátox,,"Western hog-nosed snake, Heterodon nasicus",
néska,,Hubbard squash,
níwit,,skunk,
saátuʾ,,basket,
skuxát,,a two-spirit; a male-bodied person who has a feminine or third-gender gender role,
taakáxtš,,"jerked meat, jerky",
tahuúnuʾ,,flint,
tapáhtuʾ,,pemmican,
tarahčiíšuʾ,,elbow,
tawihsaákuʾ,,"Red cedar, Juniperus virginiana",
tinaátš,,bow,
tstoóxuʾ,,water,
ushá,,chicken hawk,
ustaaká,,willow ptarmigan,
wahuxčiraánuʾ,,butternut squash,
wahúx,,squash,
waxtaaká,,"aspen, Populus tremuloides",
xúhtš,,moccasin,
áxkus,,prairie dog,
ísat,,raccoon,
čeewaʾút,,"sage, Artemisia",
čitaapát,,otter,
čitapatwáhat,,"red willow, sandbar willow (Salix interior)",
čitutkawisákux,,wooden pestle,
čituútuʾ,,wooden mortar,
čiwanaanišíšuʾ,,catfish,
čiwaárut,,eel,
čiwáhtš,,fish,
čiškaraní,,thirteen-lined ground squirrel (Spermophilus tridecemlineatus),
číska,,"weir, fish trap made from willows",
škanikaátit,,"red baneberry, Actaea rubra",
škawisákux,,"pestle, mano, mallet",
