L2_orth,L2_ipa,L2_gloss,L2_etym
aahu,[ˈaːhɨ],"cutworm, (slang) slowpoke, Synonym: uukyawi",
aaku,[ˈaːkɨ],"(plural aaʼaku) spoon, ladle, Synonym: kotsaala, (plural",
aanu,,ant,
aavu,,"decay, rot, putrefaction",
aaya,,"(music) rattle (instrument), especially one made from",
Aaʼalt,,"(in the plural) the members of the Two-Horn society,",
aaʼapiy,,"prematurely, early",
angwusi,,"raven, crow (any bird of the genus Corvus)",
aʼa,,jay (clarification of this definition is needed),
Haano,,A Tewa from Hano.,
Hahayʼi,,"a kachina, Synonym: Hahayʼiwùuti",
Hahayʼiwùuti,,"a kachina, Synonym: Hahayʼi",
Hakto,,a kachina,
Hanoki,,"Hano, Tewa Village, Synonym: Tewaki",
Hanolavayi,,Tewa language,
himu,,something,
himutski,,"shrub, bush (woody plant)
1984, Ekkehart Malotki, Hopi Coyote Tales: Istutuwutsi →ISBN, page 70:
Pay pi yaw suyan piw qa owa. Piw yaw pay qa tuusaqa, qa himutski.
It was definitely not a rock. Nor was it grass or some kind of a bush.",
hokya,,leg (body part),
homasa,,feather (from a bird's wing),
Homolʼovi,,"A former Hopi settlement that was located near Winslow,",
Homolʼovi,,"A person from the former settlement of Homolʼovi.,",
hongya,,"gristle, hymen",
hoonaw,,bear,
hoonawu,,bear (mammal of family Ursidae),
hootsoko,,whippoorwill (bird),
Hopiikwa,,the Hopi language,
Hopisinom,,the Hopi people,
hotsko,,Alternative form of hootsoko,
hova,,"a queer person, such as a homosexual or a two-spirit",
huukyangw,,wind (blowing air),
Hònkatsina,,A kachina.,
höömi,,hair (on the human head),
iisaw,,coyote (Canis latrans),
iyohoʼo,,cold (having a low temperature),
kaneelo,,sheep,
kawayo,,horse (hoofed mammal),
Kiving,,Thanksgiving,Thanksgiving
koho,,"wood (hard material from a tree), firewood, stick",
kolaasa,[koˈlaːsa],leather,
kolaasawikpangwa,[koˈlaːsawikpaŋʷa],rawhide rope,
Komantsi,,"A Comanche person., A type of Hopi dancer who impersonates",
Komantsi,,A kachina.,
koongya,,"husband, drumstick (for playing drums), rubbing stone",
koyaanisqatsi,,"corrupted, morally decayed lifestyle (of a community)",
kuuyi,,water (contained or indoors),
kwaapi,,neck (body part),
kwasimomokpi,,condom,
kwewu,,wolf (animal),
kwiitsingwu,,smoke (from a fire),
kyenti,,candy,candy
Kyesmis,,Christmas,Christmas
Kyesmismuyaw,,December,
kyesmista,,"(intransitive) celebrate Christmas, (transitive) receive",
kòokona,[ˈkôːkona],a kind of parasite that affects rabbits (clarification,
Kòokyang.wungwa,,A member of the Spider clan.,
kòokyangw,,spider,
lavaytutuveni,,dictionary,
leetayo,,fox (canine mammal),
maana,,"adolescent girl, woman who has never married, (possessed)",
mansaana,,Alternative spelling of mansáana,
mansáana,,apple,
maraw,,a kind of insect (clarification of this definition is needed),
Maraw,,"member of the Maraw society, the Maraw ceremony",
masa,,wing (body part of an animal),
masivie,,butterfly (insect),
mata,,"metate (grinding stone), gizzard",
moki,,dead (no longer living),
momo,,bee,
Momo,,"A kachina., Synonym: Momokatsina",
momonvatnga,,turban squash,
momori,,swim,
momorpi,,swimming pool,
momorspi,,Alternative spelling of momorpi,
momospala,,honey,
monsiila,,blood sausage,
moomona,,Mormon,Mormon
moosa,,domestic cat (animal),
mosayru,,buffalo (North American bison),
moʼa,,mouth (bodily orifice),
