L2_orth,L2_ipa,L2_gloss,L2_etym
-a,,"neutral, unmarked tense-aspect marker",
abat,,cultivation,
abeso,,Tuesday,
abi,,elder sister,
abigipa,,(formal) elder sister,
abitang,,(formal) elder sister,
abo,,grandmother,
abua,,to bathe,
achak,/at͡ɕak/,dog,
ada,,elder brother,
adagipa,,(formal) elder brother,
adatang,,(formal) elder brother,
ade,,younger maternal aunt,
agal,,"big fire, wildfire",
agana,,to speak,
aganani,,"speech, quote",
aganchaka,,to answer,
agangrikani,,conversation,
agisi,,desert,
agrea,,to be very,
aguk,/aɡuk/,grasshopper (generic term),
-aha,,past perfect tense suffix,
aiau,,wow,
aina,/ajna/,mirror,
airo,,Wednesday,
ajong,,elder maternal aunt,
ak-,,"classifier for people, occasionally for ghosts, spirits,",
akgipin,,someone else,
alabok,,crane,
am,,mat,
ama,,mother,
ambi,,grandmother,
ambigipa,,(formal) grandmother,
ambitang,,(formal) grandmother,
amikka,,"someone, an unknown or hypothetical person",
amsoka,,to imagine,
amua,,to sacrifice,
amuta,,to accuse,
am·a,,to search,
andala,,to be dark,
andalba,,to be dark,
-ang-,,"shows movement away from speaker, in that direction",
anga,,I,
angde,,son,
anggri,,nephew,
angjong,,younger brother,
angko,,me (accusative singular of anga (“I”)),
angni,,genitive of anga,
angsu,,grandchild,
ang·ke,,crab,
-ani,,"nominalizing suffix that forms abstract nouns from verbs
cha·a (“to eat”) → cha·ani (“food”)
chanchia (“to think”) → chanchiani (“thought”)",
anti,,"week, market",
anti-,,classifier for weeks,
an·cheng,/anʔt͡ɕeŋ/,sand,
an·chi,,blood,
an·ching,,inclusive we (i.e we including you),
an·senga,,to be happy,
an·tang,,an·tang,
apa,,father,
apal,,outside,
apala,,to be wide,
apchona,,to be narrow,
apsan,,together,
aram,/aɾam/,cloud,
arata,,to be lazy,
aro,,"and, in addition to",
asa,,hope,
asal,,manure,
aski,/aski/,star,
asong,,country,
asonga,,to sit,
-at-,,make one do something,
atchinga,,sneeze,
atchu,,grandfather,
atchugipa,,(formal) grandfather,
atchutang,,(formal) grandfather,
attam,,evening,
attamnam,,good evening,
awang,,younger paternal uncle,
a·-,,"(categorizing prefix) land, soil, countryside",
a·a,,the Earth,
a·ba,,"field, paddy",
a·bacha,,to start,
a·bri,,hill,
A·chik,,"Garo people, especially the ones who live in Garo Hills.",
a·chik,,hill,
A·chikku,,"The Garo language, The Indian dialects of Garo",
a·dipek,,mud,
a·dok,,area,
a·gilsak,,"world, realm",
a·kinchi,,dust,
a·kinte,,lump of soil,
a·sam,,the side,
a·samo,,"(follows genitive -ni) beside, next to, angni a·samobeside",
a·song,,country,
-ba-,,shows movement towards speaker in this direction,
ba-,,"forms question words, what?",
baba,,father,
bachi,,where,
badaka,,"how?, what kind of?",
badam,,peanut,
badi,,"how?, which way?",
bading-chiwalgipa,,business,
bagipa,,"which, which of several (of people or things)",
baita,,"how much, how many",
bajal,,market,
baji,,time,
baju,,friend,
bak,,"(follows locative case -cha) side, position, in the",
bakkandika,,to be short,
bakra,,wilderness,
bakroa,,to be long,
baksa,,with,
bala,,to blow,
balwa,,wind,
bal་wa,,"wind, breeze",
