L2_orth,L2_ipa,L2_gloss,L2_etym
a,,"(rare) river, stream, water",
acht,/axt/,Alternative form of achte,
achte,,eight,
achte,,Alternative form of achtende,
achte,," vigilance, state (of being)",
achte,,prosecution,
achte,,Alternative form of achtende,
achte,," vigilance, state (of being)",
achte,,prosecution,
achte,," vigilance, state (of being)",
achte,,prosecution,
achte,,prosecution,
achten,,"to consider, to think, to pay attention to, to expect,",
achtende,,eighth,
achter,,"behind, through, past, after (in time, order)",
achter,,"behind, at the back, backwards, after (in time)",
achternoene,,"(Flemish, rare) afternoon",
acker,,"field (for agriculture), acre",
adem,,breath,
ademen,,to breathe,
adere,,"blood vein, vein of other kinds, e.g., groundwater,",
ael,,eel,
aelst,,Aalst (a city in modern Belgium),
aemstelredam,,Amsterdam (a city in the modern Netherlands),
aen,/aːn/,Alternative form of āne (“on”),
aer,,"ear (of corn, grain etc.)",
aer,,eagle,
aer,,eagle,
aerde,,Alternative form of erde,
aes,,"carrion, bait",
af,,"off, out, away, of, about",
after,,(Holland) Alternative form of achter,
after,,(Holland) Alternative form of achter,
aken,,Aachen (a city in modern Germany),
al,/al/,"all, all of",
al,/al/,completely,
al,/al/,"even though, no matter whether",
albrecht,,"A male given name, Albertus Magnus",
alcmaer,,Alkmaar (a city in the modern Netherlands),
aldus,,"so, to that degree, so, in this/that way",
ale,,ale,
alf,,"elf, evil spirit",
alijc,,"whole, complete",
allame,,"tool, Van waghenen, van ploeghen ende van anders antlamen",ant
allene,,"only, just",
alse,/ˈalzə/,"if, in the case that, when, whenever",
alse,/ˈalzə/,"as, (just) like, as if",
also,/ˌalˈzoː/,"so, thus, also, to the same degree",
ambrosius,,Aurelius Ambrosius,
amen,,"amen, so be it",
an,/an/,Alternative form of āne,
ander,,"second, other, (substantivised) another, someone else,",
andersins,,"differently, in another way/manner, on the other hand,",
ane,/ˈaːnə/,"on, on top of, on, on the side of, beside, alongside,",
ane,/ˈaːnə/,"towards, closer",
ane,/ˈaːnə/,"without, against, without regard for",
ane,/ˈaːnə/,"without, against, without regard for",
antwerpen,,Antwerp (a city in modern Belgium),
antworde,,"answer, affirmation, accountability (in the sense of",
antworden,,"to answer, to answer to, to agree with",
appel,,apple,
arch,,"bad, depraved, wrong, evil, shameful, bad, worthless,",
arch,,"evil, disaster, misfortune",
arch,,"evil, disaster, misfortune",
arde,,(Flemish) Alternative form of harde,
arem,,Alternative form of arm,
argeren,,"to make/become worse, to break, to damage, to ruin,",
aristotiles,,Aristotle,
arm,/arm/,arm,
arm,/arm/,"poor, having few possessions, unfortunate, pitiable",
arm,/arm/,"poor, having few possessions, unfortunate, pitiable",
arnout,,A male given name,
aventure,,"event, dangerous situation, adventure, happenstance,",
avont,,"evening (starting an hour before sunset, considered",
avontuere,,Alternative form of aventure,
avonture,,Alternative form of aventure,
axele,,Axel (a city in the modern Netherlands),
bachten,,"(chiefly Flemish) behind, at the back/rear",
backen,,"to bake, to cling",
baden,,"to bathe, to wash",
baert,,beard,
bal,,"ball (round object), sphere, something worthless",
balch,,"belly, abdomen, leather bag, bellows, skin, peel (of",
balke,,(wooden) beam,
banc,,"bench, seat, judicial bench",
bane,,"open field, battlefield, lane, track (for playing balls),",
bane,,"harm, pain",
bane,,"harm, pain",
bannen,,"to summon (of a lord to his vassal), to call together",
barbecane,,barbican,
bare,,"bier, stretcher",
baren,,"to bear, to carry, to give birth to",
barnen,,Alternative form of bernen,
barsten,,Alternative form of bersten,
basilius,,Basil of Caesarea,
bat,/bat/,bath,
bat,/bat/,"better; comparative degree of wel, Synonym: beter",
bat,/bat/,first/third-person singular past indicative of bidden,
bat,/bat/,"better; comparative degree of wel, Synonym: beter",
bat,/bat/,first/third-person singular past indicative of bidden,
bat,/bat/,first/third-person singular past indicative of bidden,
bazelis,,Alternative form of basilius,
be-,,A verb prefix with a variety of meanings.,
becomen,,"to catch up to, to reach, to recover, to come to, to",
bedanken,,to oblige to thank,
bedde,,"bed, bedding, mattress, pillow",
bede,,"prayer, plea, request",
bede,,(Flemish) Alternative form of beide,
bede,,(Flemish) Alternative form of beide,
bedecken,,"to cover, to hide, to conceal, to keep secret",
bedehuus,,"house of worship, temple, church
1260s, Jacob van Maerlant, Historie van Troyen, ed. Moltzer et al (1873), page 300, lines 9142 to 9144.
Doer dese vrese, doer desen noot / Was ghesent Euripulus / Te Delphos in Apollinis bedehuus.Because of this fear, because of this plight / Euripulus was sent / To Delphos into Apollo's temple.",
bedenken,,"to consider, to decide, to think of, to make up, (reflexive)",
bederven,,"to ruin, to kill, to damage, to destroy, to perish,",
bedieden,,"to explain, to make clear, to tell, to dictate, to",
bedienen,,"to serve, to be useful",
bedriegen,,"to deceive, to mislead, to tempt, to disappoint",
bedriven,/bəˈdriːvən/,"to carry out, to perform, to lead, to regulate, to",
bedroeven,,"to disturb, to confuse, to make sad",
beelde,,"sculpture, image",
beelden,,"to form, to shape, to depict",
been,,"leg, foot, bone",
beer,,"boar, male pig",
begeten,,"(rare) to think of, to think up, Antonym: vergēten",
begeven,,"to abandon, to forsake, to leave, to stop, to cease,",
begin,,"beginning, start, origin, source",
beginnen,,"to begin, to start, to arise, to originate",
begraven,,"to bury, to delimit (land) with a ditch, to fortify",
begripen,/bəˈɣriːpən/,"to grab hold of, to grasp, to encompass, to contain,",
behelen,,"(rare) to hide, to keep secret",
behouden,,"to keep, to not lose, to keep, to preserve, to protect,",
beide,,"both, (beide ... ende) both ... and",
beide,,"waiting time, delay, abode",
beide,,"waiting time, delay, abode",
bejach,,"kill, catch (from a hunt), spoil, loot, gain, property,",
beke,,brook,
bekennen,,"to get to know, to learn of, to notice, to see, to",
bekinnen,,Alternative form of bekennen,
belgen,,"to swell, to get angry",
benemen,,"to take away [+dative = from], to withhold, to cause",
beraden,,"to advise, to counsel, to arrange, to bring about (through",
berch,,"mountain, hill",
bere,,bear,
bere,,berry,
bere,,berry,
bereiken,,"to reach, to arrive at",
beren,,"(rare) to bear, to carry",
bergen,,"to get to safety, to keep safe, to stash away, to hide,",
berke,,birch,
bernen,,"(intransitive) to burn, to be on fire, (transitive)",
berste,,"crack, defect, lack, want, need",
bersten,,"to burst, to break apart, to come forth, to arise",
beschuldich,,guilty,
beseiken,,to urinate on,
beseken,,Alternative form of beseiken,
besich,,"busy, doing work, busy, having a lot to do, useful,",*bisig
bespreken,,"to talk about, to discuss, to agree, to make an agreement",
beswiken,,"to abandon, to forsake, to succumb, to collapse",
bet,/bet/,"with, together with, Synonym: met, with, by means of,",
bet,/bet/,Alternative form of bat,
bet,/bet/,(rare) up to,
bet,/bet/,Alternative form of bat,
bet,/bet/,(rare) up to,
bet,/bet/,(rare) up to,
bete,,bite,
beteren,,"to better, to make/become better, to reimburse, to",
bevaen,,"to grab, to seize, to get within reach, to acquire,",
bevelen,/bəˈveːlən/,"to recommend, to advise, to entrust with (knowledge),",
beven,,"to shake, to shiver, to tremble",
bever,,beaver,
bewanen,,to expect,
bi,/biː/,"by, near, around, beside, alongside, at, with, among,",
bi,/biː/,"by, near, around",
bidden,,"to pray, to ask, to request, to beg, to invite",
biden,,to wait [+accusative or genitive = for],bīdan
bie,,bee,
bieden,,"to offer, to present, to promise, to point, to direct",
bier,,beer,
binden,,"to bind, to tie, to tie up, to bind (to an obligation)",
binnen,,"within, inside, within (a time span), during, on, at",
binnen,,inside,
biten,/ˈbiːtən/,to bite,
bitter,/ˈbɪtːər/,"bitter (taste), sad, painful",
blaeu,,Alternative form of blau,
blaken,,"to burn, to catch fire, to glow, to shine",
blanden,,"(rare) to mix, to prepare (only of mead)",
blankenberge,,Blankenberge (a city in modern Belgium),
blasen,,"to blow, to blow on a wind instrument, to toot, to",
blat,,"leaf, page (of a book), panel (in a door), tongue,",
blau,/blaːu/,blue,
blau,/blaːu/,the colour blue,
blayen,,"to blow (of wind), to flutter, to wave in the wind,",
bleec,/bleːk/,"pale, colourless",
bleken,,"to pale, to become/be white, to bleach, to make white",
bli,/bliː/,"lead, Synonym: loot",
blide,,"happy, cheerful, joyous",
blide,,catapult,
blide,,catapult,
bliken,/ˈbliːkən/,"to shine, to glitter, to appear (come into sight),",
blinken,,"to shine, to glitter (reflect light)",
blint,/blɪnt/,"blind, unable to see",
bliven,/ˈbliːvən/,"to become, to stay, to remain, to die, to perish, to",
bloeme,,flower,
