L2_orth,L2_ipa,L2_gloss,L2_etym
bläck,blˈæk,(chiefly Ripuarian) bare; naked; uncovered; said of,blak
Fillem,fˈɪlm,"(most dialects) film, 1981,  “Jraaduss”‎[1], performed",Film
jet,jˈuːɪt,"(Ripuarian, northernmost Moselle Franconian) something;",iewet
kalle,ˈæstɚɹˌɪsk kˈælən,"(chiefly Ripuarian) to speak; to talk, Mer kalle, wie",*kallōn
Köbes,d͡ʒˈækɑːbəs,"A nickname for Jakob, A waiter, especially the head",Jacobus
leddig,lˈɛdɛk,"empty; not full, Mer koofen ongerwäs noch en Fläsch",ledec
luure,lˈʊɹɹən,"(Ripuarian) to look (originally: look closely, but",lūren
mösse,mˈɑːt,"(Ripuarian, auxiliary) must; to have to; should, Du",mot-
nemme,ˈɛn mˈɛn,(Ripuarian) to take,nëmen
Nohl,nˈeɪd͡ʒəl,(Moselle Franconian) nail,nagel
Nol,nˈældə,(most dialects) needle,nālde
Nol,nˈældə,(Moselle Franconian) Alternative spelling of Nohl (“nail”),nālde
Nol,nˈældə,(Moselle Franconian) Alternative spelling of Nohl (“nail”),nālde
Nähl,nˈɑːl,(eastern and central Ripuarian) nail,Nahl
Nähl,nˈɑːl,"(western Ripuarian) plural of Nahl, (Moselle Franconian)",Nahl
Pand,ˈæstɚɹˌɪsk pˈænd,(many dialects) pledge; security; deposit; pawn,*pand
Pann,ˈæstɚɹˌɪsk pˈænə,(most dialects) frying pan,*panna
schieße,sˈaɪɑːzən,(southern Moselle Franconian) to shoot,sciozzan
Schof,skˈæf,sheep,scāf
schrieve,ˈæstɚɹˌɪsk skɹˈɪvæn,"(Ripuarian) to write, Ich hann däne jeschrevve, datt",*scrīvan
Siel,sˈɛlə,(most dialects) soul,sēla
solle,sˈuːlæn,(most dialects) shall; should; to be supposed to; expressing,sulan
Stroß,stɹˈeɪz,street; road,strāze
verkamesöle,kˈeɪmsɑːl,to beat up,Kamesol
Woch,wˈoʊhə,"(most dialects) week, Hä es vür vier ov sechs Woche",wohha
