L2_orth,L2_ipa,L2_gloss,L2_etym
абарогноз,ɐbˌæɹəɡnˈoʊsɪs,(medicine) abarognosis (loss of the ability to judge,abarognosis
абессивный,ɐbˈɛsɪv,(linguistics) abessive,abessive
абилка,ɐbˈɪləɾi,"(gaming) ability, special ability",ability
Абиссиния,ɐbɪsˈɪniə,"(historical) Abyssinia (former name of Ethiopia, a",Abyssinia
аболиционизм,ˌæbəlˈɪʃənˌɪzəm,abolitionism,abolitionism
абсцизовый,ɐbskˈɪs ˈaɪk,"(botany, relational) abscission; abscisic, абсци́зовая",abscis(ic)
аватар,ˈævɐtˌɑː͡ɹ,(computing) avatar (a digital representation of person),avatar
аватар,ˈævɐtˌɑː͡ɹ,genitive plural of авата́ра (avatára),avatar
аватар,ˈævɐtˌɑː͡ɹ,genitive plural of авата́ра (avatára),avatar
авиалайнер,ˈɛɹlaɪnɚ,"airliner (large, multi-passenger aircraft)",airliner
авокадо,ˌævəkˈɑːdoʊ,avocado,avocado
автобус,ˌɔːɾoʊbˈʌs,"bus, motorbus, Я ви́дел, как они́ сади́лись в авто́бус.Ja",autobus
агностик,æɡnˈɑːstɪk,(philosophy) agnostic,agnostic
агностический,ˈæɡnɑːst ˈaɪk,agnostic,agnost(ic)
адаптер,ɐdˈæptɚ,"adapter (device to allow compatibility), (music) pick-up",adapter
аддон,ˈædɑːn,(computing) add-on (extension of core application),add-on
адессивный,ɐdˈɛsɪv,(linguistics) adessive,adessive
айтишник,ˌaɪtˈiː,(colloquial) IT guy,IT
айфон,ˈaɪ fˈoʊn,iPhone,iPhone
акваланг,ˈækwɔlˌʌŋ,aqualung,aqualung
аккаунт,ɐkˈaʊnt,account (an authorization to use a service),account
аллативный,ˈælətˌɪv,(linguistics) allative,allative
алло,ˈɔːl,(telephony) hello!,allô
Амазония,ˈɑːɹ ˈoʊ ˌæməzˈoʊnəz,"the Amazon basin (a geographic region in South America,",Río Amazonas
аммоний,æmˈoʊni ˈʌm,"(chemistry) ammonium, (chemistry) ammonium carbonate,",ammoni(um)
Анатолий,ɐˈæt,"A male given name, Anatoli or Anatoly, from Ancient",ανατολή
андаманский,ˈændəmən,Andaman,Andaman
андеграунд,ˌʌndɚɡɹˈaʊnd,underground (artistic or social movement),underground
антипиретик,ˌæntɪpaɪɹˈɛɾɪk,antipyretic,antipyretic
апать,ˈʌp,(Internet slang) to bump (to raise a discussion thread,up
апгрейд,ˈʌpɡɹeɪd,upgrade (an improved component or replacement item),upgrade
апдейт,ˈʌpdeɪt,"(computing, media) update (action of making something",update
апикальный,ˈæpɪkəl,(linguistics) apical,apical
апликант,ˈæplɪkənt,applicant (one who applies),applicant
апнуть,ˈʌp,(Internet slang) to bump (to raise a discussion thread,up
аппарат,ˌæpɚɹˈæɾəs,"apparatus, instrument, device, camera, (politics) apparat,",apparātus
апперкот,ˈʌpɚkˌʌt,uppercut (in boxing),uppercut
апплет,ˈæplɪt,(computing) applet (a small program module that runs,applet
