L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
ёг,/ˈjoɡ/,"litter, rubbish",,
Ёма,/ˈjomɑ/,(mythology) Yoma; A folkloric character resembling,,
-а,/-ɑ/,Used to form nouns describing the quality of an adjective; -ness,,
агас,/ˈɑɡɑs/,harrow,,
-анӧй,/ɑnəj/,"Forms endearing nouns.
ныв (nyv, “girl”) → ныланӧй (nylanöj, “girlie”)",,
ар,/ˈɑr/,"autumn, fall, (of an age) year",,
аски,/ˈɑski/,tomorrow,,
аскомысь,/ˈɑskomɨsʲ/,the day after tomorrow,,
асыв,/ˈɑsɨv/,morning,,
баба,/ˈbɑbɑ/,"woman, old woman, wife",,
бадь,/ˈbɑdʲ/,willow,,
бать,/ˈbɑtʲ/,"father, dad",,
бедь,/ˈbedʲ/,stick,,
берд,/ˈberd/,"a unit of length, equal to ca. 8 m or 26 ft., (obsolete)",,
блюд,/ˈblʲud/,"dish, plate",,
бобув,/ˈbobuv/,butterfly,,
бон,/ˈbon/,bast,,
бон,/ˈbon/,"completely, entirely, utterly",,
бон,/ˈbon/,"completely, entirely, utterly",,
борд,/ˈbord/,"wing, fin, flipper (of a fish), feather",,
булка,/ˈbulkɑ/,"bread roll, bun",,
бус,/ˈbus/,dust,,
бутылка,/buˈtɨlkɑ/,bottle,,
быг,/ˈbɨɡ/,"foam, seafoam",,
ва,/ˈvɑ/,"water, juice, broth",,
ва,/ˈvɑ/,"wet, humid",,
вад,/ˈvɑd/,"bog, swamp",,
важ,/ˈvɑʒ/,"old (of objects), Важ керка. ― Važ kerka. ― An old",,
вал,/ˈvɑl/,"billow, wave",,
вевт,/ˈvevt/,"roof, covering, cover, lid",,
вевтӧс,/ˈvevtəs/,front side,,
вежон,/ˈveʒon/,week,,
ветымын,/ˈvetɨmɨn/,fifty,,
видз,/ˈvid͡zʲ/,meadow,,
видз,/ˈvid͡zʲ/,"fasting, fast",,
видз,/ˈvid͡zʲ/,"imperative singular of видзны (vidzny), connegative",,
видз,/ˈvid͡zʲ/,"fasting, fast",,
видз,/ˈvid͡zʲ/,"imperative singular of видзны (vidzny), connegative",,
видз,/ˈvid͡zʲ/,"imperative singular of видзны (vidzny), connegative",,
видзысь,/ˈvid͡zʲɨsʲ/,present participle of видзны (vidzny),,
видзысь,/ˈvid͡zʲɨsʲ/,"guard, watchman",,
визув,/ˈvizuv/,"current, flow",,
вины,/ˈvinɨ/,"(transitive) to kill, murder, (transitive) to exterminate,",,
вис,/ˈvis/,"strait, channel",,
вит,/ˈvit/,five,,
вичко,/ˈvit͡sʲko/,church,,
виысь,/ˈviɨsʲ/,present participle of вины (viny),,
виысь,/ˈviɨsʲ/,killer,,
во,/ˈvo/,year,,
водз,/ˈvod͡zʲ/,early,,
водз,/ˈvod͡zʲ/,"front, beginning, earliness",,
водзир,/ˈvod͡zʲir/,fang,,
вож,/ˈvoʒ/,shaft,,
вож,/ˈvoʒ/,"branching, tributary, affluent, spike of a pitchfork,",,
вож,/ˈvoʒ/,"branching, tributary, affluent, spike of a pitchfork,",,
воз,/ˈvoz/,moth,,
вой,/ˈvoj/,"night, north",,
вок,/ˈvok/,brother,,
воль,/ˈvolʲ/,"deerskin, elkskin",,
вольӧс,/ˈvolʲəs/,bedding (for animals),,
вом,/ˈvom/,"mouth, rivermouth",,
вон,/ˈvon/,canopy,,
воськов,/ˈvosʲkov/,step,,
вуг,/ˈvuɡ/,handle,,
вудж,/ˈvud͡ʒ/,bow,,
вуж,/ˈvuʒ/,root,,
вуз,/ˈvuz/,"cargo, product",,
вуз,/ˈvuz/,"university, college, institute",,
вуз,/ˈvuz/,"university, college, institute",,
выллюн,/ˈvɨllʲun/,Alternative form of выльлун (vylʹlun),,
выльлун,/ˈvɨlʲlun/,Monday,,
вӧв,/ˈvəv/,horse (Equus caballus),,
вӧв,/ˈvəv/,past connegative singular of вӧвны (vövny),,
вӧв,/ˈvəv/,past connegative singular of вӧвны (vövny),,
вӧр,/ˈvər/,"forest, wood",,
вӧр,/ˈvər/,thief,,
вӧр,/ˈvər/,thief,,
вӧравны,/ˈvərɑvnɨ/,(intransitive) to hunt,,
вӧралысь,/ˈvərɑlɨsʲ/,present participle of вӧравны (vöravny),,
вӧралысь,/ˈvərɑlɨsʲ/,hunter,,
вӧрк,/ˈvərk/,kidney,,
вӧт,/ˈvət/,dream,,
гаг,/ˈɡɑɡ/,"insect, bug",,
гадь,/ˈɡɑdʲ/,"blister, (anatomy) bladder, (anatomy) crop, craw",,
геб,/ˈɡeb/,midge,,
гез,/ˈɡez/,rope,,
гоб,/ˈɡob/,edible mushroom,,
гож,/ˈɡoʒ/,"sunshine, summer heat, suntan",,
горс,/ˈˈɡors/,tree hollow,,
горт,/ˈɡort/,home,,
горт,/ˈɡort/,coffin,,
горт,/ˈɡort/,coffin,,
грезд,/ɡrezd/,village,,
гыж,/ˈɡɨʒ/,"nail, claw, hoof",,
гыр,/ˈɡɨr/,mortar,,
гырк,/ˈɡɨrk/,torso,,
гырся,/ˈɡɨrsʲɑ/,hugeness,,
гырся,/ˈɡɨrsʲɑ/,as huge as; ... huge,,
гырысь,/ˈɡɨrɨsʲ/,"huge, large, adult, older, heavy, main",,
гыч,/ˈɡɨt͡sʲ/,crucian carp (Carassius carassius),,
гӧг,/ˈɡəɡ/,navel,,
гӧнец,/ˈɡənʲet͡s/,"courier, messenger",,
гӧп,/ˈɡəp/,"puddle, pool",,
гӧр,/ˈɡər/,sokha (a type of wooden plough),,
гӧсть,/ˈɡəstʲ/,"guest, visitor, (specifically) male guest",,
гӧстя,/ˈɡəstʲɑ/,female guest,,
ді,/ˈdi/,island,,
дав,/ˈdɑv/,grove,,
дас,/ˈdɑs/,ten,,
