L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
't,/t/,Alternative form of et,,
A,/aː/,"The first letter of the Luxembourgish alphabet, called",,
A,/aː/,"eye, Ech hunn eppes am A., I have something in my eye.",,
A,/aː/,"(only used in place names) floodplain, meadow",ouwe,ˈaʊw
A,/aː/,"eye, Ech hunn eppes am A., I have something in my eye.",ouwe,ˈaʊw
A,/aː/,"(only used in place names) floodplain, meadow",ouwe,ˈaʊw
A,/aː/,"(only used in place names) floodplain, meadow",ouwe,ˈaʊw
aacht,/aːχt/,eight,,
aacht,/aːχt/,eighth,,
Aachtel,/ˈaːχtel/,"an eighth, the eighth part (of something)",,
Aalbes,/ˈaːlbes/,bleak (fish),,
Aangel,/ˈaːŋel/,"fishing rod, hinge",angul,ˈæŋɡʌl
Aarbecht,/ˈaːrbeχt/,"work, occupation, job, task, workplace",,
Aarbechter,/ˈaːrbeχter/,worker,,
Aarbechtsamt,/ˈaːrbeχtsˌamt/,job centre,,
aarbechtslos,/ˈaːrbeχtsˌloːs/,unemployed,,
Aarm,/aːrm/,"arm, sleeve, branch (of a river)",,
aarm,/aːrm/,poor,,
aarmséileg,/ˌaːrmˈzei̯leχ/,"pathetic, miserable, paltry",,
Aarmut,/ˈaː(ʀ)mut/,poverty,,
Aart,/aːrt/,"kind, sort, type, (biology) species",,
aartlech,/ˈaːrt.leχ/,"nice, sweet, cute",,
Aasch,/aːʃ/,arse,,
Aaschbak,/ˈaːʃˌbaːk/,asscheek,,
Aascht,/aːʃt/,branch,,
Aaxt,/aːkst/,axe,,
Aband,/ˈaːˌbɑnt/,binding (of a book),,
abeezen,/ˈaˌbeːtsen/,to marinate,,
abenteuerlech,/ˈaːbenˌtoi̯eʀleχ/,adventurous,,
aberuffen,/ˈabeˌrufen/,"(transitive) to convoke, to convene, (transitive) to",,
Aberuffung,/ˈabeˌrufuŋ/,"convocation, summoning",,
abezuelen,/ˈa.beˌtsue̯len/,"to deposit, to pay in",,
Abgascht,/ˈaːpɡaʃt/,"jealousy, envy",,
abilden,/ˈaˌbilden/,to imagine,,
abiméieren,/abiˈmei̯ren/,to damage,,
abiméiert,/ɑbiˈmɜɪ̯ɐt/,damaged,,
Abléck,/a(ː)ˈblek/,"moment, instant, Synonym: Ament",,
ablécklech,/ɑpˈlekleχ/,"present, current",,
Abonnement,/ˌaboneˈmã/,subscription,,
abonnéieren,/ɑboˈnɜɪ̯əʀən/,to subscribe,,
Abt,/ˈɑpt/,abbot,,
abuddelen,/ˈaˌbudelen/,to bury,,
Abus,/aˈby/,abuse,,
Abzebild,[ˈɑpsəbilt],"transfer, decal.",,
accabléiert,/akaˈblei̯(e)rt/,"overwhelmed, distressed",,
Acceleratioun,/akseleraˈ(t)sjeu̯n/,acceleration,,
Accouchement,[ɑkuʃəmˈænt],"delivery, childbirth",,
Adder,/ˈadeʀ/,grass snake,*nadrǭ,ˈæstɚɹˌɪsk nˈædɹoʊ
Adjektiv,/ˌadʒækˈti(ː)f/,(grammar) adjective,,
Adler,/ˈaːdler/,Alternative spelling of Aadler (“eagle”),,
administrativ,/ˌadministraˈtiːf/,administrative,,
adoptéieren,/adopˈtei̯ren/,to adopt,,
Adresse,/aˈdʀæs/,Alternative spelling of Adress (“address”),,
Advent,/atˈvænt/,Advent,,
Adverb,/ˈatværp/,(grammar) adverb,,
Aefaarf,/ˈa.eˌfaːrf/,eye color,,
Aendeckel,/ˈa.enˌdæ.kəl/,eyelid,,
Aenzeien,/ˈa.enˌtsai̯en/,"eyewitness, Luxembourgish translation of Luke 1:2,",,
Af,/aːf/,"ape, monkey",affo,ɐfˈoʊ
afaassen,/ˈaˌfaːsen/,to border,,
afalen,/ˈaˌfaːlen/,"(intransitive, + dative) to occur, to come to mind,",,
afen,/ˈaːfen/,"(intransitive) to gape, to gawk",,
Afennoss,/ˈaːfenˌnos/,"monkey nut, peanut",,
afetten,/ˈaˌfæten/,to grease,,
Affekot,/ˌafeˈkoːt/,"lawyer, solicitor, advocate",,
afferen,/ˈaferen/,(transitive) to sacrifice,offern,ˈɔfɚn
Afferstack,/ˈaferˌʃtak/,offertory box,,
Affiche,/aˈfiʃ/,"poster, advertisement",,
Affront,/aˈfʀõ/,affront,,
Afloss,/ˈaˌflos/,influence,,
Agang,/ˈaˌɡaŋ/,entrance,ingang,ɪŋɡˈæŋ
Agank,/ˈaˌɡaŋk/,Alternative spelling of Agang,,
Agemaachtes,/ˈaɡeˌmaːχtes/,preserved food,,
ageriicht,/ˈaɡeˌʀiːχt/,furnished,,
ageriicht,/ˈaɡeˌʀiːχt/,participle of ariichten,,
aggressiv,/ˌaɡʀæˈsiːf/,aggressive,,
agreabel,/ɑɡʁeˈaːbəl/,agreeable,,
agresséieren,/ɑɡʀæˈsɜɪ̯əʀən/,to assault,,
ahnen,/ˈaːnen/,to guess,,
akadeemesch,/ɑkɑˈdeːməʃ/,academic,,
Akademie,/ˌakadeˈmi/,academy (clarification of this definition is needed),,
Akaul,/ˈaːkau̯l/,nape,,
Aker,/ˈaːkeʀ/,field,ackar,ˈækɑː͡ɹ
Akerbau,/ˈaːkeʀˌbau̯/,cultivation of arable land; agriculture (in the stricter,,
akribesch,/ɑˈkʀiːbeʃ/,meticulous,,
Akrobatik,/akʀoˈbaːtik/,acrobatics,,
Akt,/akt/,"act, action, deed, certificate, document, contract,",,
aktivéieren,/ɑktiˈvɜɪ̯əʀən/,to activate,,
aktuell,/ˌaktuˈæl/,current,,
Akupunktur,/akupuŋkˈtuːʀ/,acupuncture,,
al,/aːl/,"old, aged, Vun ale Mënsche kann ee villes léieren.",ald,ˈɔːld
Albanien,/alˈbaːnjen/,Albania (a country in Europe),,
aleeën,/ˈaˌle.en/,"(transitive) to insert, to load, to deposit, (transitive)",,
alertéieren,/ɑlæʀˈtɜɪ̯əʀən/,"to alert, to warn",,
Alg,/ɑlk/,alga,,
alignéieren,/ɑlinˈjɜɪ̯əʀən/,to align,,
Alkohol,/ˈalkoˌhoːl/,"(uncountable) alcohol, alcohol (chemical functional",,
Alkoholismus,/alkohoˈlismus/,alcoholism,,
all,/al/,"(with uncountable or plural nouns) all, (with countable",,
Alldag,/ˈalˌdaːχ/,everyday life,,
Allee,/aˈle/,avenue (street or lane between trees),,
allefalls,/ˈɑləfɑls/,in any case,,
allenenn,/ˌɑləˈnæn/,everywhere,,
allerdéngs,/ˌɑlɐˈdeŋs/,however,,
Allerhellegen,/ˌaleʀˈhæleʁen/,All Saints' Day,,
Allerséilen,/ˌaleʀˈzei̯len/,All Souls' Day,,
alleréischt,/ˈɑləˈʁɜɪ̯ʃt/,firstly,,
alles,/ˈales/,everything,,
allmächteg,/alˈmæχteχ/,almighty,alamahtīg,ɐlˈæmɑːtˌɪɡ
aloggen,/ˈaˌloɡen/,(reflexive) to log in,,
Alpdram,/ˈalpˌdʀaːm/,nightmare,,
Alphabet,/ɑlfɑˈbeːt/,alphabet,,
als,/als/,"as
Hatt schafft als Polizistin an engem klengen Duerf.She works as a policewoman in a little village.",,
also,/ˈalzo/,"so, thus, therefore",,
Alstad,/ˈaːlˌʃtaːt/,old town (historic city centre),,
alt,/alt/,sometimes,,
Alter,/ˈalter/,"age, old age",,
Alzem,/ˈaltsem/,mugwort,,
Ambulanz,/ɑmbuˈlɑnt͡s/,ambulance,,
Ameis,/ˈaːmai̯s/,ant,,
Ament,/aˈmænt/,"moment, Kanns du een Ament waarden, wann ech glift.Can",,
amplaz,/amˈplaːts/,"instead of
Moies drénken ech Téi amplaz Kaffi
In the morning I drink tea instead of coffee",,
an,/an/,and,,
an,/an/,in,,
