L2_orth,L2_ipa,L2_gloss,L2_etym
u-anyanisi,ˈʌniənz,onion,onions
i-awunsi,ˈaʊns,ounce,ounce
ubhadi,bˈɑːdɪs,bodice,bodice
ubhaka,bˈæɡ,haversack,bag
ibhala,bˈæɹoʊ,wheelbarrow,barrow
ubhanana,bɐnˈænə,banana,banana
ibhasi,bˈʌs,bus (vehicle),bus
iBhayibheli,bˈaɪbəl,Bible,Bible
ibhayisikili,bˈaɪsɪkəl,bicycle,bicycle
ibhayisikobho,bˈaɪəskˌoʊp,"cinema, movie, film",bioscope
ibhaza,bɐzˈɑː͡ɹ,bazaar (marketplace),bazaar
umbhede,bˈɛd,bed,bed
isibhedlela,hˈɑːspɪɾəl,hospital,hospital
ibhentshi,bˈɛnt͡ʃ,bench,bench
ubheseni,bˈeɪsən,basin,basin
ubhiye,bˈɪɹ,beer,beer
ibhodi,bˈoː͡ɹd,board,board
ibhokisi,bˈɑːks,"box, coffin",box
ibhola,bˈɔːl,"ball, football, soccer",ball
ibhomu,bˈɑːm,bomb,bomb
ibhuku,bˈʊk,book,book
ibhulakufesi,bɹˈɛkfəst,breakfast,breakfast
ibhulashi,bɹˈʌʃ,brush,brush
ibhuleki,bɹˈeɪk,brake,brake
idesiki,dˈɛsk,desk,desk
idimoni,dˈiːmən,demon,demon
indishi,dˈɪʃ,basin for washing dishes,dish
udokotela,dˈɑːktɚ,"doctor, physician",doctor
udoti,dˈɜːt,"rubbish, garbage, refuse",dirt
imfologo,fˈɔː͡ɹk,fork,fork
ifotho,fˈoʊɾoʊ,"photograph, photo",photo
iFulentshi,fɹˈɛnt͡ʃ,French person,French
isiFulentshi,fɹˈɛnt͡ʃ,French language,French
ingadi,ɡˈɑː͡ɹdən,garden,garden
ugadi,ɡˈɑː͡ɹd,guard (person),guard
igalaji,ɡɚɹˈɑːʒ,garage,garage
igalofu,ɡˈɑːlf,golf (game),golf
ugamthilini,ɡˈʌm tɹˈiː,gum tree,gum tree
uganandela,ɡɹˌænɐdˈɪlə,"granadilla, passion fruit",granadilla
igedlela,kˈɛɾəl,kettle,kettle
ugesi,ɡˈæs,"coal gas, electricity, electric light",gas
igilavu,ɡlˈʌv,glove,glove
igilebhisi,ɡɹˈeɪps,grape,grapes
igoli,ɡˈoʊl,"goal, goalpost",goal
igolide,ɡˈoʊld,gold,gold
ugologo,ɡɹˈɑːɡ,"spirits, strong liquor",grog
uhabhu,hˈɑː͡ɹp,harp,harp
ihawa,ˈaʊɚ,"(rare) hour, Synonym: ihora",hour
uhhafu,hˈæf,half,half
ihhala,hˈæɹoʊ,"harrow, rake",harrow
ihhofu,wˈɔː͡ɹf,"wharf, quay",wharf
ihholo,hˈɔːl,hall,hall
ihhotela,hoʊtˈɛl,"hotel, inn",hotel
ihhovisi,ˈɑːfɪs,office,office
iholide,hˈɑːlɪdˌeɪ,holiday,holiday
ijaji,d͡ʒˈʌd͡ʒ,judge,judge
ujamu,d͡ʒˈæm,"jam, preserve",jam
uJehova,d͡ʒəhˈoʊvə,Jehovah,Jehovah
ujeke,d͡ʒˈʌɡ,jug,jug
ijele,d͡ʒˈeɪl,jail,jail
uJesu,d͡ʒˈiːzəs,Jesus,Jesus
ijezi,d͡ʒˈɜːsi,"jersey, jumper, pullover",jersey
ujinja,d͡ʒˈɪnd͡ʒɚ,ginger,ginger
ujusi,d͡ʒˈuːs,juice (of a fruit),juice
ikamela,kˈæməl,camel,camel
inkampane,kˈʌmpəni,"company, business, firm",company
ikesi,kˈeɪs,"case, box",case
ikhabethe,kˈʌbəd,cupboard,cupboard
ikhalenda,kˈæləndɚ,calendar,calendar
ukhali,kˈɜːɹi,curry,curry
ikhaphethe,kˈɑː͡ɹpɪt,carpet,carpet
ikhasimende,kˈʌstəmɚ,"customer, client",customer
ikheji,kˈeɪd͡ʒ,cage,cage
ikhekhe,kˈeɪk,cake,cake
ikheli,kˈɛɹ ʌv,address (place),care of
ikhethini,kˈɜːtən,curtain,curtain
ikhishi,kˈɪt͡ʃən,kitchen,kitchen
uKhisimusi,kɹˈɪsməs,Christmas,Christmas
ukhongolose,kˈɑːŋɡɹəs,congress,congress
ukhonkolo,kˈɑːŋkɹiːt,"concrete, cement",concrete
ikhonsathi,kˈɑːnsɚt,concert,concert
ikhukhamba,kjˈuːkʌmbɚ,cucumber,cucumber
ikhwilithi,kwˈɪlt,quilt,quilt
ikilasi,klˈæs,"class (in a school), class (on a train)",class
ikilogo,klˈɑːk,clock,clock
iklabishi,kˈæbɪd͡ʒ,cabbage,cabbage
ukotini,kˈɑːʔn̩,"cotton (fabric), cotton thread",cotton
ilantshi,lˈʌnt͡ʃ,lunch,lunch
ilayisense,lˈaɪsəns,licence,licence
ilayisi,ɹˈaɪs,rice,rice
isileti,slˈeɪt,slate (board to write on),slate
uletisi,lˈɛɾɪs,lettuce,lettuce
iloli,lˈɔɹi,"lorry, truck",lorry
umata,mˈæt,mat,mat
imayela,mˈaɪl,mile,mile
iMelika,ɐmˈɛɹɪkə,"America (a continent), America (a country in North",America
iminithi,mˈɪnɪt,"minute (unit), Synonym: umzuzu, minute (record of a",minute
umisi,mˈɪs,Miss,Miss
unesi,nˈɜːs,nurse,nurse
iNgisi,ˈɪŋɡlɪʃ,"Englishman, Englishwoman",English
oda,ˈɔː͡ɹdɚ,to order,order
upende,pˈeɪnt,paint; color,paint
umpetshisi,pˈiːt͡ʃᵻz,peach tree,peaches
iPhasika,pˈæʃəl,"Easter, Passover",Paschal
uphayinaphu,pˈaɪnæpəl,pineapple,pineapple
isipinashi,spˈɪnɪt͡ʃ,spinach,spinach
ipiyano,piˈænoʊ,piano,piano
isipunu,spˈuːn,spoon,spoon
iresiphi,ɹˈɛsᵻpˌiː,"recipe (for cooking), Synonym: isu",recipe
isapha,sˈʌpɚ,supper,supper
isendwishi,sˈændwɪt͡ʃ,sandwich,sandwich
iShayina,t͡ʃˈaɪnə,China (a country in Asia),China
ushizi,t͡ʃˈiːz,cheese,cheese
isiliva,sˈɪlvɚ,silver,silver
isosa,sˈɔːsɚ,saucer,saucer
ivesi,vˈɜːs,verse,verse
iwayini,wˈaɪn,wine,wine
uweta,wˈeɪɾɚ,waiter,waiter
iwodi,wˈɔː͡ɹd,ward,ward
iyadi,jˈɑː͡ɹd,yard,yard
izu,zˈuː,zoo,zoo
