L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
abecedari,/abetʃeˈdaːri/,"primer, spelling book",,
abecee,/abeˈtʃe.e/,alphabet,,
acqua,/ˈakkwa/,"water, rain",,
agost,/aˈɡost/,August,,
agust,/aˈɡuzt/,August,,
amis,/aˈmiːz/,friend,,
ann,/ˈanː/,year,,
bröö,/ˈbrø.ø/,broth,,
bus,/byːs/,hole,,
büseca,/byˈzɛ.ka/,tripe (food),,
büsecch,/byˈzɛkː/,(anatomy) intestine,,
büsecch,/byˈzɛkː/,plural of büseca,,
cadrega,/kaˈdreː.ɡa/,chair,,
cazzoeula,/kaˈsøː.la/,(Classical Milanese orthography) A Lombard dish made,,
cazzoeura,/kaˈtsøː.ra/,"(Northwest Lombardy, Classical Milanese orthography) Alternative form of cazzoeula",,
ciapà,/t͡ʃaˈpa/,"to take, to catch, get",,
cito,[ˈt͡ʃitu],"shh, hush, silence",,
cudega,/ˈkudeɡa/,"pork rind, bacon rind",,
cüna,[ˈky.na],cradle,,
d'acòrdi,/daˈkordi/,"OK!; okay!; all right!, fair enough",,
des,/des/,ten.,,
doman,/duˈmaŋ/,tomorrow,,
dotor,/duˈtuːr/,"doctor (all senses), physician, plural of dotor",,
dur,/dyːr/,"hard, tough, harsh, (of food) stringy",,
fagott,/faˈɡɔtː/,"bundle, load, (figuratively) pregnancy, (music) bassoon",,
fregg,/frɛt͡ʃ/,cold,,
fregg,/frɛt͡ʃ/,"the cold, chill",,
frut,/fryt/,"fruit, product, effect, result",,
furmai,/furˈmai/,cheese,,
gatt,/ɡat/,"Alternative spelling of gat (""cat""), Alternative spelling",,
gera,/d͡ʒɛra/,gravel,,
giambon,/ʒamˈbuŋː/,ham,,
gioven,/ˈd͡ʒuen/,"young, youthful, I mè fradei hinn gioven. ― My brothers",,
gioven,/ˈd͡ʒuen/,"a youth, a young man",,
giovena,/ˈd͡ʒuena/,singular feminine of gioven,,
giovena,/ˈd͡ʒuena/,a young woman,,
gota,[ˈɡɔta],drop,,
grass,/ɡras/,"fat, thick",,
grass,/ɡras/,"fat, grease",,
jald,/d͡ʒald/,yellow,,
jald,/d͡ʒald/,yellow,,
jalda,/ˈd͡ʒalda/,yellow,,
jalda,/ˈd͡ʒalda/,yellow,,
jalde,/d͡ʒald/,yellow,,
jalde,/d͡ʒald/,yellow,,
jer,/jeːɾ/,"yesterday, Alternative form of ier",,
jovedí,/d͡ʒo(v)eˈdi/,Thursday,,
jâld,/d͡ʒald/,yellow,,
jâld,/d͡ʒald/,yellow,,
jœbia,/ˈd͡ʒøbja/,Thursday,,
lacc,/ˈlat͡ʃː/,milk,,
lengua,/ˈleːŋɡwa/,"tongue, language",,
less,/ˈlɛsː/,boiled meat,,
lunedí,/lyneˈdi/,Monday,,
lüganega,/lyˈɡaneɡa/,sausage,,
magiostra,/maˈd͡ʒus.tra/,"(chiefly Western) strawberry, Synonyms: fregù m, (Eastern)",,
manjar,/manˈd͡ʒa/,"(Scriver Lombard, transitive, intransitive) to eat",,
manjar,/manˈd͡ʒa/,(usually uncountable) food,,
martedí,/marteˈdi/,Tuesday,,
mascarpa,/maʃˈkar.pa/,ricotta,,
mercoldí,/merkulˈdi/,Wednesday,,
neuv,/nøv/,nine.,,
neuv,/nøv/,new.,,
neuv,/nøv/,new.,,
neuva,/ˈnøva/,"Feminine form of neuv, new.",,
neuve,/ˈnøve/,"Plural form of neuva, feminine form of neuv, new.",,
nos,/nuːs/,"walnut (fruit and tree), (botany) nut",,
nò,[nɔ],"no, T'ho did de nò!I told you no!",,
nò,[nɔ],"not, Lu el canta nò.He does not sing., Lu nò 'l canta.He",,
nò,[nɔ],"not, Lu el canta nò.He does not sing., Lu nò 'l canta.He",,
oli,/ˈɔli/,"(cooking) oil, lubricant",,
paas,/paːs/,peace,,
pan,/ˈpãː/,bread,,
panaton,/pa.naˈtoŋ/,panettone,,
pass,[pas],"step, mountain pass",,
pavon,/paˈ(v)un/,peacock,,
pever,/ˈpeːvɛr/,"(botany, seasonings) pepper",,
piaxer,/pjaˈze(r)/,(transitive) to please,,
piaxer,/pjaˈze(r)/,pleasure,,
piaxer,/pjaˈze(r)/,pleasure,,
pomm,/pɔm/,"apple (fruit), apple tree",pōmum,pˈɑːməm
