L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
aba,/ˈaβa̝/,"slope, hillside, Synonyms: faldra, pé, apron, smock;",,
abada,/aˈβaða̝/,"apronful, quantity contained in a apron or in the folds",,
abade,[aˈβaðɪ],abbot,,
abade,[aˈβaðɪ],"parish priest, Synonyms: crego, cura",,
abadengo,/aβaˈðeŋɡo̝/,abbatial property; a property belonging to a monastery,,
abadesa,[aβaˈðesɐ],abbess (female superior of a nunnery or convent),,
abadexo,[a.βa.ˈðe.ʃʊ],"European pollock (Pollachius pollachius), Synonym:",,
abadía,/abaˈdi.a/,"abbey, 1390, J. L. Pensado Tomé (ed.), Os Miragres",,
abafar,/aβaˈfaɾ/,"(transitive, cooking) to steam, (transitive) to steam,",,
abafo,/aˈβafo̝/,"flushing sensation, suffocation, Synonym: acoro",,
abafo,/aˈβafo̝/,first-person singular present indicative of abafar,,
abaixar,/aβajˈʃaɾ/,"(transitive) to lower, to bow, (transitive) to humble,",,
abalar,/aβaˈlaɾ/,"(archaic) to move, to displace, to dislodge, 1370,",,
abalo,/aˈβalo̝/,"shake, shove, push, tide, surge, swell of the sea,",,
abaloucar,/aβalowˈkaɾ/,"(transitive) to ball, roll, (transitive) to swing,",,
abanar,/aβaˈnaɾ/,"to fan, Synonym: abanicar, to wag, to shake, Synonym:",,
abancar,[aβaŋˈkaɾ],"to ford; to cross an obstacle, Synonym: cruzar, to",,
abanear,[aβɑneˈaɾ],"(transitive) to shake (a tree), Synonyms: abalar, acanear,",,
abanicar,/aβaniˈkaɾ/,"to fan, Synonym: abanar, to wag, shake, swing, Synonyms:",,
abano,/aˈβano̝/,fan (hand-held device waved back and forth in order,,
Abanqueiro,/aβaŋˈkejɾo̝/,"A parish of Boiro, A Coruña, Galicia.",,
abastanza,[aβasˈtanθa],"(now literary) abundance, plenty, 1370, R. Lorenzo",,
abastar,[aβasˈtaɾ],"to suffice, c1350, K. M. Parker (ed.), Historia Troyana.",,
abastecemento,[aβasteθeˈmɛntʊ],"supply, 1370, R. Lorenzo (ed.), Crónica troiana. Introducción",,
abastecer,/aβasteˈθeɾ/,"to equip, provide, furnish, supply, Synonyms: abastar,",,
abasto,[aˈβastʊ],"(rare) supply (the act of supplying), Synonym: abastecemento,",,
abater,/aβaˈteɾ/,"(transitive) to bend, lower, Synonyms: abaixar, amoucar,",,
abeaca,/aβeˈaka̝/,"mouldboard; in Galician traditional ploughs, a pair",,
abeberar,/aβeβeˈɾaɾ/,"(transitive) to give something to drink, (transitive)",,
abeirar,[aβejˈɾaɾ],"to get near, Synonym: achegar, to shelter, Synonym:",,
abeiro,/aˈβejɾo̝/,"shelter, Synonyms: abrigo, amparo, refuxio, extreme",,
abelá,/aβeˈla/,"hazelnut, (countable and uncountable) hazel (a greenish-brown",,
abeleira,[a.βe.ˈlej.ɾɐ],hazel tree,,
abella,/aˈβeʎa̝/,bee,,
abellariza,/aβeʎaˈɾiθa̝/,"apiary, place with beehives, stone wall enclosing an",,
abelleira,/aβeˈʎejɾa̝/,"(botany) lemon balm (a herb, Melissa officinalis),",,
abelleiro,/aβeˈʎejɾo̝/,"beekeeper, Synonyms: apicultor, meleiro, European bee-eater",,
abeluria,[aβeˈluɾjɐ],"foxglove (Digitalis purpurea), Synonyms: croque, dedaleira,",,
abelurio,/a.βe.ˈlu.ɾio̝/,"(Iberian folklore, mythology, fantasy) A mischievous",,
abeneiro,/aβeˈnejɾo̝/,"black alder tree (Alnus glutinosa), Synonyms: ameneiro,",,
abesouro,/aβeˈsowɾo̝/,bumblebee,,
abetar,/aβeˈtaɾ/,"(dated, transitive) to interrupt, to disturb, to provoke,",,
abetocar,/aβetɔˈkaɾ/,"to bung (a barrel), 1433, A. Rodríguez González & J.",,
abetouro,/aβeˈtowɾo̝/,bittern (Botaurus stellaris),,
aboar,/aˈβo.aɾ/,"(intransitive) to meliorate, Synonym: mellorar, (transitive)",,
abofé,[aβoˈfɛ],"truly, verily, certainly, 1350, José Luis Pensado (ed.),",a,ˈeɪ
abondar,/aβonˈdaɾ/,"(intransitive) to be enough, to suffice, Synonyms:",,
abondo,/aˈβondo̝/,"a sufficient or more than sufficient quantity, Tes",,
abondo,/aˈβondo̝/,"enough; sufficiently, 1295, Ramón Lorenzo (ed.), La",,
abouxar,/aβowˈʃaɾ/,(transitive) to pester; to stun; to daze (with a loud,,
abra,/ˈaβɾa̝/,"creek, inlet, bay, 1440, Miguel González Garcés (ed.),",,
abranguer,/aβɾaŋˈɡeɾ/,"to pick, reach, attain, 1853, Camilo Álvarez de Castro,",,
abrazar,/aβɾaˈθaɾ/,"(transitive or takes a reflexive pronoun) to hug, to",,
ábrego,/ˈaβɾe̝ɣo̝/,"south wind, c1300, R. Martínez López (ed.), General",,
abrente,/aˈβɾɛnte̝/,"dawn, Synonyms: alborada, amencer, amencida",,
abrigar,/aβɾiˈɣaɾ/,"(transitive) to cover, Synonyms: cubrir, tapar, (transitive",,
abrigo,/aˈβɾiɣo̝/,"shelter, Synonym: abeiro, haven, (by extension) protection;",,
abril,[aˈβɾil],April,,
abrir,/aˈβrir/,"(transitive) to open, (intransitive, weather) to clear",,
abrollo,[aˈβɾɔʎʊ],"(botany) caltrop (Tribulus terrestris), (weaponry)",,
abrótea,/aˈβɾɔte̯a̝/,"white asphodel (Asphodelus albus), 1409, J. L. Pensado",,
abrótega,/aˈβɾɔte̝ɣa̝/,"white asphodel (Asphodelus albus), 1409, J. L. Pensado",,
abruñeiro,/aβɾuˈɲejɾo̝/,blackthorn (Prunus spinosa),,
abruño,/aˈβɾuɲo̝/,sloe,,
abur,/aˈβuɾ/,"bye, 1807, Ramón Mariño (ed.), Segundo diálogo dos",,
acá,/aˈka/,"here; hither, Synonyms: acó, aquí",,
acabar,/akaˈbaɾ/,"(intransitive) to finish, (transitive) to complete,",acabar,ɐkˈæbɑː͡ɹ
acadar,/akaˈðaɾ/,"to reach; to grab; to catch, c1350, Kelvin M. Parker",,
acaer,/akaˈeɾ/,"(intransitive) to fit; to suit; to befit, Ese vestido",,
acalentar,/akalenˈtaɾ/,"(transitive) to hush, (transitive) to lull; to comfort,",,
acanear,[akɑneˈaɾ],"(transitive) to shake (a tree), Synonym: abalar, (transitive)",,
acantazar,[akɑntaˈθaɾ],"to stone (to throw stones at), Synonyms: acoiar, apedrar,",,
acariñar,[a.ka.ɾi.ˈɲaɾ],"to fondle, caress, Synonyms: acariciar, afagar, aloumiñar,",,
acaroar,/akaɾoˈar/,"(transitive) to place next to, Synonyms: achegar, agarimar,",,
acarreirar,[akɑrejˈɾaɾ],"to scamper; to run around, 1862, Manuel Magariños,",,
acañar,/akaˈɲaɾ/,"(transitive) to catch someone who is fleeing, (transitive,",,
acea,/aˈθea̝/,"tide mill, water mill with a vertical water wheel,",,
aceda,/aˈθeða̝/,sorrel (Rumex acetosa),,
acedía,[aθeˈðiɐ],"sand sole (Pegusa lascaris), Synonym: lirpa, bastard",,
acedo,/aˈθeðo̝/,"sour, soured, bittered",,
acedume,[aθeˈðumɪ],"acidity, Synonym: acidez, acerbity; bitterness; sourness",,
aceiro,/aˈθejɾo̝/,"steel, c1350, Kelvin M. Parker (ed.), Historia Troyana.",,
aceite,[aˈθejtɪ],"olive oil, Synonyms: aceite doce, aceite de oliveira,",,
acender,/aθenˈdeɾ/,"(transitive) to light (a fire, a match...), 1390, J.",,
aceno,/aˈθeno̝/,"sign, gesture, wave (of a hand)",,
acereiro,/aθeˈɾejɾo̝/,"Portugal laurel (Prunus lusitanica), Synonym: loureira",,
aceso,/aˈθeso̝/,"lit; lighted (burning, especially with a small, controlled",,
aceso,/aˈθeso̝/,irregular past participle of acender,,
acevo,/a.ˈθe.βo/,Alternative form of acivro,,
acha,/ˈat͡ʃa/,"chip, sliver, splinter, 1370, Ramón Lorenzo (ed.),",,
achaiar,/a.t͡ʃa.ˈjaɾ/,"(transitive) to level, 1395, Miguel González Garcés",,
achandar,/a.t͡ʃan.ˈdaɾ/,"(transitive) to level, 1395, Miguel González Garcés",,
achantar,/a.t͡ʃanˈtaɾ/,"(transitive) to plant, (transitive) to plant, insert,",,
achanzar,[at͡ʃanˈθaɾ],"(transitive) to level; to flatten, Synonyms: achairar,",,
achaque,[aˈt͡ʃakɪ],"excuse, pretext, 1596, anonymous, Diálogo de Alberte",,
achar,/aˈt͡ʃaɾ/,"(transitive, now rare) to find, come upon, 1555, Hernán",,
achegar,/at͡ʃeˈɣaɾ/,"(transitive) to bring close, Synonyms: acercar, arrimar,",,
achorentar,/at͡ʃoɾenˈtaɾ/,(transitive) to make (someone) cry,,
acibeche,/aθiˈβɛt͡ʃe̝/,"jet (a form of compact, glistening coal often used",,
acibecheiro,/aθiβɛˈt͡ʃeiɾo̝/,jet carver,,
acio,/ˈaθjo̝/,"bunch, cluster of grapes, Synonyms: cacho, cangallo,",,
acio,/ˈaθjo̝/,mark or stake which marks temporarily the limits between,,
acivro,/a.ˈθi.βɾo̝/,holly (any of various shrubs or small trees of the,,
aciñeira,/aθiˈɲejɾa̝/,holm oak (Quercus ilex),,
acoiar,[akoˈjaɾ],"to stone (to throw stones at), Synonyms: acantazar,",,
acorar,/akoˈɾaɾ/,(transitive) to afflict; put in distress; to break,,
acordanza,[akoɾˈðanθɐ],"living memory of a person, 1812, Ramón González Senra,",,
acordar,[akoɾˈðaɾ],"(intransitive) to awake; to wake up; to regain consciousness,",,
acoro,/aˈkoɾo̝/,fatigue; suffocation; affliction; anguish,,
acorrer,[a.ko.ˈreɾ],"to help, aid, 1324, A. García y García (DIR. ed.),",,
acostumar,[akostuˈmaɾ],"(intransitive) to accustom, Synonym: adoitar, (takes",,
acotío,/akoˈtio̝/,"daily, habitually, persistently.",,
acougar,/akowˈɣaɾ/,"(transitive, intransitive) to calm down, settle down;",,
acougo,[aˈkowɣʊ],"a personal state of calmness and peacefulness, Synonyms:",,
acougo,[aˈkowɣʊ],"(rare) calm, quite, Synonym: calmo",,
actriz,/akˈtɾiθ/,actress,,
actualidade,-ade,"present (the current moment), Synonym: presente, piece",,
acubillar,/akuˈβiʎaɾ/,"to cover, Synonyms: abrigar, cubrir, to shelter; to",,
acubillo,/akuˈβiʎo̝/,"protection, Synonyms: amparo, protección, shelter,",,
-ada,[ˈaðɐ],forms the feminine singular past participle of verbs,,
adala,/aˈðala̝/,Alternative form of dala,,
adega,/a.ˈðɛ.ɣa/,"cellar (collection of wine), 1484, X. Ferro Couselo",,
adegueiro,[aðeˈɣejɾʊ],"winemaker, (historical) wine cellar or winery keeper,",,
adentar,[aðenˈtaɾ],to slightly cut or bite a chestnut before roasting,,
aderezo,[aðeˈɾeθʊ],"seasoning, dressing; topping, Synonym: adobo, ornament,",aderezar,ɐdˈɜːɹɪzˌɑː͡ɹ
aderno,[aˈðɛɾnʊ],buckthorn (plant of the genus Rhamnus),,
adiante,[aˈðjantɪ],"ahead, forward, in front",,
adiante,[aˈðjantɪ],"go ahead, come on",,
adiante,[aˈðjantɪ],first-person singular present subjunctive of adiantar,,
adiante,[aˈðjantɪ],first-person singular present subjunctive of adiantar,,
