L2_orth,L2_ipa,L2_gloss,L2_etym
𐌰𐌵𐌹𐌶𐌹,ˈæstɚɹˌɪsk ˈækwɪsi," (hapax) axe (tool for felling trees), 4th Century,",*akwisī
𐌰𐌷𐍃,ˈæstɚɹˌɪsk ˈɑːsə," ear (fruiting body of a grain plant), 4th Century,",*ahsą
𐌰𐌷𐍄𐌰𐌿,ˈæstɚɹˌɪsk ˈɑːɾuː," eight (cardinal number), 4th Century, Wulfila (tr.),",*ahtōu
𐌰𐌷𐍄𐌰𐌿𐍄𐌴𐌷𐌿𐌽𐌳,ˈæstɚɹˌɪsk ˈɑːɾaʊtˌɛhʌndə," eighty (cardinal number), 4th Century, Wulfila (tr.),",*ahtōutēhundą
𐌰𐌷𐍄𐌿𐌳𐌰,ˈæstɚɹˌɪsk ˈɑːɾʌd," (hapax) the eighth, 4th Century, Wulfila (tr.), Gothic",*ahtudô
𐌰𐌹𐌽𐍆𐌰𐌻𐌸𐍃,ˈæstɚɹˌɪsk ˈeɪneɪfəl,"(hapax) simple (uncomplicated), 4th Century, Wulfila",*ainafalþaz
𐌰𐌹𐍈𐌰𐍄𐌿𐌽𐌳𐌹,ˈæstɚɹˌɪsk," bramble (thorny shrub in the genus Rubus), 4th Century,",*𐌰𐌹𐍈𐍃
𐌰𐌽𐌸𐌰𐍂,ˈæstɚɹˌɪsk ɐn ɪɹˈæz,"the other of two, the one that is different from the",*anþeraz
𐌰𐌿𐌲𐍉,ˈæstɚɹˌɪsk ˈɔːɡ,eye,*augô
𐌰𐌿𐌶𐌰𐌽𐌳𐌹𐌻,ˈæstɚɹˌɪsk ˈɔːzɪwˌændɪlˌæz," (hapax) the morning star: Venus, Lucifer, 4th Century,",*Auziwandilaz
𐌰𐌿𐌷𐍃𐌰,ˈæstɚɹˌɪsk ˈʌz," ox, neat (adult bovine specimen), 4th Century, Wulfila",*uhsô
𐌰𐍂𐌰,ˈæstɚɹˌɪsk ˈɑː͡ɹ," (hapax) eagle (bird), 4th Century, Wulfila (tr.),",*arô
𐌰𐍂𐌾𐌰𐌽,ˈæstɚɹˌɪsk ɑː͡ɹd͡ʒˈɑːnə,"(hapax) to plough (to use a plough), 4th Century, Wulfila",*arjaną
𐌰𐍃𐌹𐌻𐌿𐍃,ˈæsɛləs," donkey (animal), 4th Century, Wulfila (tr.), Gothic",asellus
𐌰𐍅𐌴𐌸𐌹,ˈæstɚɹˌɪsk ˈæwɪdˌɪd͡ʒə,"flock of sheep, 4th Century, Wulfila (tr.), Gothic",*awidiją
𐌰𐍅𐌹𐍃𐍄𐍂,ˈæstɚɹˌɪsk ˈæwɪstɹə," (hapax) sheepfold (enclosure for keeping sheep), 4th",*awistrą
𐌱𐌰𐌹,ˈæstɚɹˌɪsk bˈaɪ,"both, one and the other (referring to exactly two items),",*bai
𐌱𐌰𐌹𐍂𐌷𐍄𐍃,ˈæstɚɹˌɪsk bˈɜːhtæz,"bright, clear, manifest, evident",*berhtaz
𐌱𐌴𐌹𐍃𐍄,ˈæstɚɹˌɪsk bˈɪstə," leaven (agent used to make dough rise), 4th Century,",*bīstą
𐌱𐌹𐌵𐌹𐌼𐌰𐌽,ˈæstɚɹˌɪsk baɪkwɪmˈɑːnə,"to come upon (befall, affect), 1 Thessalonians 5:3:,",*bikwemaną
𐌱𐌹𐍃𐌰𐍄𐌾𐌰𐌽,ˈæstɚɹˌɪsk baɪsɐtd͡ʒˈɑːnə,"to put up around, surround with, Mark 12:1:, 𐍅𐌴𐌹𐌽𐌰𐌲𐌰𐍂𐌳",*bisatjaną
𐌱𐌹𐍅𐌰𐌽𐌳𐌾𐌰𐌽,ˈæstɚɹˌɪsk baɪwˌændɪd͡ʒˈɑːnə,"to avoid, shun, 2 Corinthians 8:20:, 𐌱𐌹𐍅𐌰𐌽𐌳𐌾𐌰𐌽𐌳𐌰𐌽𐍃",*biwandijaną
𐌱𐌹𐍅𐌹𐌽𐌳𐌰𐌽,ˈæstɚɹˌɪsk baɪwɪndˈɑːnə,"to wrap, Matthew 27:59:, 𐌾𐌰𐌷 𐌽𐌹𐌼𐌰𐌽𐌳𐍃 𐌸𐌰𐍄𐌰 𐌻𐌴𐌹𐌺 𐌹𐍉𐍃𐌴𐍆",*biwindaną
𐌲𐌰𐌹𐍄𐍃,ˈæstɚɹˌɪsk ɡˈeɪts," (hapax) goat (animal), 4th Century, Wulfila (tr.),",*gaits
𐌲𐌰𐍅𐌰𐌻𐌳𐌰𐌽,ˈæstɚɹˌɪsk ɡˌæwɔldˈɑːnə,"to rule, to exercise authority over",*gawaldaną
𐌲𐌿𐌻𐌸,ˈæstɚɹˌɪsk ɡˈʌl,"gold, 6th century, Ulfilas, Codex Ambrosianus, Timothy",*gulþą
𐌲𐌿𐌼𐌰,ˈæstɚɹˌɪsk ɡˈʌm,"man, Gothic Bible, Luke 19.2:, 𐌾𐌰𐌷 𐍃𐌰𐌹· 𐌲𐌿𐌼𐌰 𐌽𐌰𐌼𐌹𐌽",*gumô
𐌲𐍂𐌰𐍃,ˈæstɚɹˌɪsk ɡɹˈɑːsə,"blade (narrow leaf of a grass or cereal.), 4th Century,",*grasą
𐌲𐍂𐍉𐌱𐌰,ˈæstɚɹˌɪsk ɡɹˈoʊboʊ,"foxhole (burrow of a fox), 4th Century, Wulfila (tr.),",*grōbō
𐌳𐍂𐌰𐌲𐌺𐌾𐌰𐌽,ˈæstɚɹˌɪsk dɹˌæŋkɪd͡ʒˈɑːnə,"to make drink, to give to drink",*drankijaną
𐌵𐌹𐌼𐌰𐌽,ˈæstɚɹˌɪsk kwɛmˈɑːnə,to come,*kwemaną
𐌷𐌰𐌹𐌸𐌹,ˈæstɚɹˌɪsk hˈaɪ,"(uncultivated) field (land area free of woodland, cities,",*haiþī
𐌷𐌰𐌹𐍂𐌳𐌰,ˈæstɚɹˌɪsk hˈɜːdoʊ," herd (group of animals), 4th Century, Wulfila (tr.),",*herdō
𐌷𐌰𐌹𐍂𐌿𐍃,ˈæstɚɹˌɪsk hˈɛɹʌz,"sword (weapon), 4th Century, Wulfila (tr.), Gothic",*heruz
𐌷𐌰𐌻𐌱𐌰𐌹,ˈæstɚɹˌɪsk hˈælboʊ,"aspect (any specific feature, part, or element of something),",*halbō
𐌷𐌰𐍅𐌹,ˈæstɚɹˌɪsk hˈɔːd͡ʒə," grass, hay, 4th Century, Wulfila (tr.), Gothic Bible:",*hawją
𐌷𐌹𐌻𐌼𐍃,ˈæstɚɹˌɪsk hˈɛlmæz,"helmet, Gothic Bible, Thessalonians I 5.8:, 𐌹𐌸 𐍅𐌴𐌹𐍃",*helmaz
𐌷𐌿𐌲𐌲𐍂𐌾𐌰𐌽,ˈæstɚɹˌɪsk hˌʌŋɡɹɪd͡ʒˈɑːnə,(with accusative) to hunger,*hungrijaną
𐌷𐌿𐌽𐌳𐍃,ˈæstɚɹˌɪsk hˈʌndæz," dog (animal), 4th Century, Wulfila (tr.), Gothic Bible:",*hundaz
𐌸𐌴𐌹𐌽𐍃,ˈæstɚɹˌɪsk ɪnˈæz,"your, yours (singular), 𐌵𐌹𐌼𐌰𐌹 𐌸𐌹𐌿𐌳𐌹𐌽𐌰𐍃𐍃𐌿𐍃 𐌸𐌴𐌹𐌽𐍃qimai",*þīnaz
𐌸𐌿𐍃𐌿𐌽𐌳𐌹,ˈæstɚɹˌɪsk juːzˈʌndi," thousand, 4th Century, Wulfila (tr.), Gothic Bible:",*þūsundī
