ID,Form,IPA,Gloss,Language_ID
0,ং,/ŋ/,The anusvara of the Bengali alphabet.,0
1,অ,/ɔ/,The first character in the Bengali alphabet. Its name is shôre ô.,0
2,অ,/ɔ/,"An exclamation to get someone's attention.
অ ভাই, কেমন আছ?ô bhai, kemôn acho?Hey brother, how are you?",0
3,অইলদা,/ɔil.d̪a/,"yellow, অইলদা গরু। ― ôilda gôru. ― The yellow cow",0
4,অকাল,/ɔkal/,"hard times, unusual time, premature time",0
5,অকাল,/ɔkal/,"premature, untimely",0
6,অঙ্গ,/ˈɔŋɡo/,(anatomy) organ,0
7,অঙ্গার,/ˈɔŋɡar/,carbon,0
8,অঞ্চল,/ɔntʃɔl/,"area, region; zone; locality; territory",0
9,অতিমঙ্গল্য,/otimoŋɡolːɔ/,"bael fruit tree[1] (Aegle marmelos), Synonyms: বেলগাছ",0
10,অতিমঙ্গল্য,/otimoŋɡolːɔ/,surpassingly auspicious[1],0
11,অথচ,/ɔt̪ʰɔt͡ʃo/,"yet[1], still[1]",0
12,অথচ,/ɔt̪ʰɔt͡ʃo/,"notwithstanding[2], nevertheless[2], nonetheless[2],",0
13,অথবা,/ɔt̪ʰɔbɑ/,or,0
14,অনুবাদক,/ɔnubad̪ɔk/,translator,0
15,অন্ন,/ɔnːɔ/,"eaten[1][2], Synonyms: ভুক্ত (bhuktô), ভক্ষিত (bhôkkhitô),",0
16,অন্ন,/ɔnːɔ/,"cooked rice[3][1][2], Synonyms: ভাত (bhat), ওদন (odôn),",0
17,অপেক্ষাকৃত,[ˈɔpekːʰaˌkɾit̪ɔ̝ˑ],"comparatively, relatively",0
18,অভিধান,/ɔbʱidʱan/,dictionary,0
19,অভিযোগ,/ɔbʱidʒoɡ/,"accusation, charge, allegation, complaint",0
20,অরণ্য,/ɔɾonːo/,"forest[1][2], Synonym: বন (bôn)",0
21,অরবিন্দ,/ɔ.ɾɔ.bin.d̪ɔ/,"the lotus; the water lily, Synonyms: see Thesaurus:পদ্ম",0
22,অরবিন্দ,/ɔ.ɾɔ.bin.d̪ɔ/,"a male given name, Aurobindo",0
23,অর্থাৎ,/ɔrt̪ʰat̪/,"that is[1], namely[1]",0
24,অলইদ,/ɒ.lɔid̪/,"turmeric
বাজার থে অলইদ আইন্যো। ― bazar the ôlôid ainno. ― Bring some turmeric from the market.",0
25,অশনি,/ɔʃoni/,"thunderbolt[1][2], Synonyms: কুলিশ (kuliś), বজ্র (bôjrô),",0
26,অশ্বত্থ,/ɔʃwɔtːʰɔ/,"sacred fig, bo tree, pipal tree, peepul (Ficus religiosa)[1],",0
27,অসুস্থতা,/ɔʃustʰɔta/,"sickness, illness[2][1], Synonyms: ব্যাধি (bjadhi),",0
28,আ,/a/,The second character in the Bengali abugida,0
29,আঁডু,/a.d̺u/,"knee, আঁডুর উপরে কাপড় তুইল্যো না। ― aḍur upre kapôṛ",0
30,আংটি,[aŋʈi],ring,0
31,আংশিক,/aŋʃik/,"partial, incomplete",0
32,আইচ্ছা,/ait͡ɕ.t͡ɕa/,"okay, OK, আইচ্ছা, আমি কাইলকা যামু। ― aiccha, ami kailka",0
33,আইজ,/aiz/,"today, Synonyms: আজ (aj), আজি (aji)",0
34,আইজকো,/aiz.kɔ/,"today, Synonyms: আইজ (aij), আইজ্যা (aijja)",0
35,আইন,/ain/,"law, constitution",0
36,আওয়াজ,/awadʒ/,"noise, Synonym: হট্টগোল (hôṭṭgol), sound, Synonym:",0
37,আখ,/akʰ/,sugar cane,0
38,আগন,[a.ɡon],the eighth month of the Bengali calendar,0
39,আছে,/atʃʰe/,"there is; there are, আমার ভাই আছেamar bhai acheI have",0
40,আজ,/adʒ/,"today
ভগবানকে জিজ্ঞাসা করুন আজ আপনার জন্য তিনি কি করতে চান।bhôgôbanôke jiggaśa kôrun ajô apônar jônjô tini ki kôrôte canô.Ask God what he wants you to do today.",0
41,আজব,/adʒob/,an astonishment,0
42,আজব,/adʒob/,astonishing,0
43,আজান,/a.dʒan/,"(Islam) the adhan, or call to prayer, আজান দেওয়াajan",0
44,আজি,[ˈad͡zi],today,0
45,আঞ্চলিক,/antʃɔlik/,regional; local,0
46,আঞ্চলিকতা,/antʃɔlikɔt̪a/,regionalism,0
47,আডা,/a.d̺a/,flour,0
48,আডা,/a.d̺a/,"to fit, to fit in",0
49,আডা,/a.d̺a/,"glue, adhesive, আডা দিয়া কাগজডা জোড়া দেও। ― aḍa diẏa",0
50,আডা,/a.d̺a/,to walk,0
51,আডা,/a.d̺a/,"to fit, to fit in",0
52,আডা,/a.d̺a/,"glue, adhesive, আডা দিয়া কাগজডা জোড়া দেও। ― aḍa diẏa",0
53,আডা,/a.d̺a/,to walk,0
54,আডা,/a.d̺a/,"glue, adhesive, আডা দিয়া কাগজডা জোড়া দেও। ― aḍa diẏa",0
55,আডা,/a.d̺a/,to walk,0
56,আডা,/a.d̺a/,to walk,0
57,আঢ়,/aɾ/,"the third month of the Bengali calendar, আঢ় মাসের",0
58,আণ্ডা,/aɳɖa/,"egg, Synonyms: ডীম (ḍim), ডিম (ḍim)",0
59,আতকা,/at̪.ka/,"suddenly; unexpectedly, আমি আইছি আতকা, আমারে কয় ভাত",0
60,আতশ,/at̪oʃ/,"fire, Synonym: নার (nar)",0
61,আদমশুমার,/ˈɑ.d̪ɔmˌʃu.mɑɾ/,"census, Synonyms: জনগণনা (jônôgônôna), লোকগণনা (lokgônôna),",0
62,আদা,/ɑd̪ɑ/,"ginger (Zingiber officinale, syn. Amomum zingiber)[1]",0
63,আদালত,/ad̪alɔt̪/,court of law,0
64,আদিবাসী,[ˈad̪iˌbaʃiˑ],"an indigenous inhabitant, tribe or ethnicity, especially:",0
65,আদেশ,/ɑd̪eʃ/,"command, order; direction, directive, ordinance, injunction",0
66,আন্দাজ,/and̪az/,guess,0
67,আপনে,/ap.ne/,"(polite) you (singular), আপনে কবে আইছেন? ― apne kôbe",0
68,আপেল,[ˈä.peˑl],"the apple (fruit of Malus domestica), Synonym: সেব",0
69,আফসোস,/afsos/,"regret, remorse, Synonym: অনুতাপ (ônutap), sadness,",0
70,আবহাওয়া,/abohawa/,weather,0
71,আবির,/ˈä.biɾ/,"a hued (originally red), scented dust, especially used",0
72,আবির,/ˈä.biɾ/,"a male given name, Abir",0
73,আব্বা,/abba/,"daddy, dad, papa (used by Muslims), Synonyms: ওয়ালেদ",0
74,আব্বু,/abbu/,"daddy, dad, papa (Note: Muslim use), Synonyms: ওয়ালেদ",0
75,আম,/ɑm/,"mango, Synonym: আম্র (amrô), Hyponym: ফজলি (phôjli)",0
76,আমড়া,/amɽa/,"(Indian) hog plum[2] (Spondias pinnata, syn. S. mangifera[1])",0
77,আমলকী,/amloki/,"amla, emblic myrobalan, Malacca tree (Phyllanthus emblica)[1][2],",0
78,আমাদের,/ɑˈmɑder/,objective form of আমরা (amra),0
79,আমার,/ˈɑːˌmɑɹ/,"genitive of আমি (ami)
আমার বই ― amar bôi ― My book
Synonym: মোর (mor)",0
80,আমি,[ˈä.miˑ],"I; first person singular personal pronoun, আমি দোকানে",0
81,আর,/ar/,"and, মানুষ আর মেয়েমানুষ ― manuṣ ar meyemanuṣ ― Man",0
82,আরণ্যক,/aɾonːok/,"forest-grown, belonging to forest[1][2], Synonym: অরণ্যজাত",0
83,আরণ্যক,/aɾonːok/,Aranyaka[2],0
84,আর্তব,/ɑɾ.t̪ɔb/,"menstruation, Synonyms: see Thesaurus:স্ত্রীরজঃ",0
85,আর্তব,/ɑɾ.t̪ɔb/,"menstrual, seasonal, Synonyms: মরশুমি (môrśumi), মৌসুমি",0
86,আলাপ,/alap/,talk,0
87,আলো,/alo/,"light (visible electromagnetic waves)
Synonyms: নূর (nūr), রৌশনী (rouśni)",0
88,আশমান,/ɑʃ.mɑn/,"the sky; the welkin, Synonym: আকাশ (akaś)",0
89,আশিন,[ˈaʃin],the sixth month of the Bengali calendar,0
90,আশুতোষ,/aʃutoʃ/,"An appellation of Shiva (শিব (śib)).[1][2], A male",0
91,আশুতোষ,/aʃutoʃ/,"quickly satisfied,[2] easily pleased[1]",0
92,আশোত,/aʃot/,"sacred fig, bo tree, pipal tree, peepul[1] (Ficus religiosa),",0
93,আশ্বিন,[ˈaʃːin],the sixth month of the Bengali calendar,0
